Product_Name,Category,Season,Weight_Volume,Height_cm,Width_cm,Depth_cm,Sales_Last_30_Days,Profit_Per_Unit,Expiry_Date
Amul Natural Milk,Dairy,Monsoon,0.50kg,8.13,12.06,6.37,628,33.04,2025-08-08
Amul Natural Paneer,Dairy,Winter,0.10kg,3.47,6.8,4.07,345,3.81,2025-07-14
Amul Natural Paneer,Dairy,Spring,0.10kg,3.47,6.8,4.07,380,7.51,2025-06-23
Amul Natural Paneer,Dairy,Summer,0.10kg,3.47,6.8,4.07,543,9.47,2025-07-11
Amul Natural Paneer,Dairy,Autumn,0.10kg,3.47,6.8,4.07,268,9.05,2025-08-03
Amul Natural Paneer,Dairy,Monsoon,0.10kg,3.47,6.8,4.07,589,1.38,2025-07-22
Amul Natural Paneer,Dairy,Winter,0.20kg,5.64,10.09,4.77,461,16.76,2025-07-20
Amul Natural Paneer,Dairy,Spring,0.20kg,5.64,10.09,4.77,525,14.7,2025-07-17
Amul Natural Paneer,Dairy,Summer,0.20kg,5.64,10.09,4.77,813,8.03,2025-07-21
Amul Natural Paneer,Dairy,Autumn,0.20kg,5.64,10.09,4.77,249,15.14,2025-06-24
Amul Natural Paneer,Dairy,Monsoon,0.20kg,5.64,10.09,4.77,437,2.44,2025-08-10
Amul Natural Paneer,Dairy,Winter,0.50kg,9.34,10.45,7.92,240,41.8,2025-07-06
Amul Natural Paneer,Dairy,Spring,0.50kg,9.34,10.45,7.92,548,9.63,2025-08-07
Amul Natural Paneer,Dairy,Summer,0.50kg,9.34,10.45,7.92,593,26.6,2025-08-05
Amul Natural Paneer,Dairy,Autumn,0.50kg,9.34,10.45,7.92,242,34.63,2025-07-31
Amul Natural Paneer,Dairy,Monsoon,0.50kg,9.34,10.45,7.92,480,27.01,2025-06-26
Amul Natural Yogurt,Dairy,Winter,0.10kg,4.49,8.05,4.19,485,2.9,2025-06-30
Amul Natural Yogurt,Dairy,Spring,0.10kg,4.49,8.05,4.19,370,8.18,2025-07-10
Amul Natural Yogurt,Dairy,Summer,0.10kg,4.49,8.05,4.19,933,5.91,2025-06-16
Amul Natural Yogurt,Dairy,Autumn,0.10kg,4.49,8.05,4.19,468,6.95,2025-07-12
Amul Natural Yogurt,Dairy,Monsoon,0.10kg,4.49,8.05,4.19,662,4.56,2025-06-19
Amul Natural Yogurt,Dairy,Winter,0.20kg,4.92,10.45,5.62,228,10.06,2025-07-22
Amul Natural Yogurt,Dairy,Spring,0.20kg,4.92,10.45,5.62,244,2.42,2025-06-22
Amul Natural Yogurt,Dairy,Summer,0.20kg,4.92,10.45,5.62,272,15.55,2025-06-17
Amul Natural Yogurt,Dairy,Autumn,0.20kg,4.92,10.45,5.62,186,18.89,2025-07-17
Amul Natural Yogurt,Dairy,Monsoon,0.20kg,4.92,10.45,5.62,459,15.52,2025-07-25
Amul Natural Yogurt,Dairy,Winter,0.50kg,6.33,11.99,7.59,258,19.17,2025-08-08
Amul Natural Yogurt,Dairy,Spring,0.50kg,6.33,11.99,7.59,528,5.12,2025-07-30
Amul Natural Yogurt,Dairy,Summer,0.50kg,6.33,11.99,7.59,357,50.21,2025-07-11
Amul Natural Yogurt,Dairy,Autumn,0.50kg,6.33,11.99,7.59,620,24.85,2025-06-27
Amul Natural Yogurt,Dairy,Monsoon,0.50kg,6.33,11.99,7.59,482,42.93,2025-07-09
Amul Organic Butter,Dairy,Winter,0.10kg,4.84,7.84,4.03,316,7.05,2025-07-19
Amul Organic Butter,Dairy,Spring,0.10kg,4.84,7.84,4.03,373,5.84,2025-06-21
Amul Organic Butter,Dairy,Summer,0.10kg,4.84,7.84,4.03,849,3.58,2025-08-04
Amul Organic Butter,Dairy,Autumn,0.10kg,4.84,7.84,4.03,224,1.47,2025-08-05
Amul Organic Butter,Dairy,Monsoon,0.10kg,4.84,7.84,4.03,418,6.59,2025-07-17
Amul Organic Butter,Dairy,Winter,0.20kg,5.14,8.26,5.25,367,15.37,2025-07-16
Amul Organic Butter,Dairy,Spring,0.20kg,5.14,8.26,5.25,432,6.59,2025-07-28
Amul Organic Butter,Dairy,Summer,0.20kg,5.14,8.26,5.25,667,12.34,2025-08-01
Amul Organic Butter,Dairy,Autumn,0.20kg,5.14,8.26,5.25,240,9.36,2025-06-24
Amul Organic Butter,Dairy,Monsoon,0.20kg,5.14,8.26,5.25,281,5.67,2025-07-17
Amul Organic Butter,Dairy,Winter,0.50kg,7.24,12.37,6.06,407,20.73,2025-08-09
Amul Organic Butter,Dairy,Spring,0.50kg,7.24,12.37,6.06,585,34.73,2025-07-01
Amul Organic Butter,Dairy,Summer,0.50kg,7.24,12.37,6.06,962,21.36,2025-06-30
Amul Organic Butter,Dairy,Autumn,0.50kg,7.24,12.37,6.06,379,12.07,2025-08-14
Amul Organic Butter,Dairy,Monsoon,0.50kg,7.24,12.37,6.06,341,26.85,2025-07-17
Amul Organic Cheese,Dairy,Winter,0.10kg,4.62,6.18,4.6,524,6.05,2025-06-29
Amul Organic Cheese,Dairy,Spring,0.10kg,4.62,6.18,4.6,358,9.8,2025-08-09
Amul Organic Cheese,Dairy,Summer,0.10kg,4.62,6.18,4.6,998,3.98,2025-06-16
Amul Organic Cheese,Dairy,Autumn,0.10kg,4.62,6.18,4.6,248,8.49,2025-06-21
Amul Organic Cheese,Dairy,Monsoon,0.10kg,4.62,6.18,4.6,794,4.8,2025-07-06
Amul Organic Cheese,Dairy,Winter,0.20kg,5.72,10.22,5.41,148,9.72,2025-06-17
Amul Organic Cheese,Dairy,Spring,0.20kg,5.72,10.22,5.41,237,18.4,2025-06-17
Amul Organic Cheese,Dairy,Summer,0.20kg,5.72,10.22,5.41,352,6.27,2025-08-03
Amul Organic Cheese,Dairy,Autumn,0.20kg,5.72,10.22,5.41,319,9.5,2025-08-06
Amul Organic Cheese,Dairy,Monsoon,0.20kg,5.72,10.22,5.41,379,8.82,2025-07-27
Amul Organic Cheese,Dairy,Winter,0.50kg,9.06,10.02,6.52,196,13.29,2025-07-12
Amul Organic Cheese,Dairy,Spring,0.50kg,9.06,10.02,6.52,506,14.94,2025-08-01
Amul Organic Cheese,Dairy,Summer,0.50kg,9.06,10.02,6.52,622,23.82,2025-06-21
Amul Organic Cheese,Dairy,Autumn,0.50kg,9.06,10.02,6.52,387,28.72,2025-07-24
Amul Organic Cheese,Dairy,Monsoon,0.50kg,9.06,10.02,6.52,286,6.94,2025-08-08
Amul Organic Milk,Dairy,Winter,0.10kg,3.64,7.47,4.85,514,1.73,2025-08-09
Amul Organic Milk,Dairy,Spring,0.10kg,3.64,7.47,4.85,564,7.39,2025-07-17
Amul Organic Milk,Dairy,Summer,0.10kg,3.64,7.47,4.85,675,4.58,2025-07-10
Amul Organic Milk,Dairy,Autumn,0.10kg,3.64,7.47,4.85,588,1.01,2025-07-11
Amul Organic Milk,Dairy,Monsoon,0.10kg,3.64,7.47,4.85,781,5.08,2025-06-20
Amul Organic Milk,Dairy,Winter,0.20kg,6.8,7.04,4.66,273,4.79,2025-06-17
Amul Organic Milk,Dairy,Spring,0.20kg,6.8,7.04,4.66,412,7.62,2025-07-22
Amul Organic Milk,Dairy,Summer,0.20kg,6.8,7.04,4.66,1011,21.72,2025-07-16
Amul Organic Milk,Dairy,Autumn,0.20kg,6.8,7.04,4.66,421,17.45,2025-07-12
Amul Organic Milk,Dairy,Monsoon,0.20kg,6.8,7.04,4.66,819,11.65,2025-07-30
Amul Organic Milk,Dairy,Winter,0.50kg,8.66,13.91,7.54,522,15.83,2025-07-14
Amul Organic Milk,Dairy,Spring,0.50kg,8.66,13.91,7.54,660,8.03,2025-07-27
Amul Organic Milk,Dairy,Summer,0.50kg,8.66,13.91,7.54,780,51.73,2025-07-31
Amul Organic Milk,Dairy,Autumn,0.50kg,8.66,13.91,7.54,617,20.93,2025-07-12
Amul Organic Milk,Dairy,Monsoon,0.50kg,8.66,13.91,7.54,630,9.63,2025-07-18
Amul Organic Paneer,Dairy,Winter,0.10kg,4.33,6.75,4.8,223,6.43,2025-06-16
Amul Organic Paneer,Dairy,Spring,0.10kg,4.33,6.75,4.8,569,9.82,2025-07-03
Amul Organic Paneer,Dairy,Summer,0.10kg,4.33,6.75,4.8,280,3.44,2025-07-20
Amul Organic Paneer,Dairy,Autumn,0.10kg,4.33,6.75,4.8,503,9.83,2025-07-06
Amul Organic Paneer,Dairy,Monsoon,0.10kg,4.33,6.75,4.8,747,1.9,2025-08-09
Amul Organic Paneer,Dairy,Winter,0.20kg,4.82,9.89,6.1,278,4.96,2025-08-07
Amul Organic Paneer,Dairy,Spring,0.20kg,4.82,9.89,6.1,345,19.65,2025-06-27
Amul Organic Paneer,Dairy,Summer,0.20kg,4.82,9.89,6.1,672,11.05,2025-07-29
Amul Organic Paneer,Dairy,Autumn,0.20kg,4.82,9.89,6.1,405,10.23,2025-06-22
Amul Organic Paneer,Dairy,Monsoon,0.20kg,4.82,9.89,6.1,774,3.25,2025-08-01
Amul Organic Paneer,Dairy,Winter,0.50kg,6.9,11.04,6.03,198,12.69,2025-06-29
Amul Organic Paneer,Dairy,Spring,0.50kg,6.9,11.04,6.03,189,25.52,2025-08-12
Amul Organic Paneer,Dairy,Summer,0.50kg,6.9,11.04,6.03,605,42.2,2025-07-04
Amul Organic Paneer,Dairy,Autumn,0.50kg,6.9,11.04,6.03,335,13.65,2025-08-04
Amul Organic Paneer,Dairy,Monsoon,0.50kg,6.9,11.04,6.03,283,9.42,2025-06-29
Amul Organic Yogurt,Dairy,Winter,0.10kg,3.83,5.98,3.95,462,2.53,2025-07-01
Amul Organic Yogurt,Dairy,Spring,0.10kg,3.83,5.98,3.95,370,7.61,2025-07-21
Amul Organic Yogurt,Dairy,Summer,0.10kg,3.83,5.98,3.95,804,6.44,2025-06-22
Amul Organic Yogurt,Dairy,Autumn,0.10kg,3.83,5.98,3.95,452,1.46,2025-07-06
Amul Organic Yogurt,Dairy,Monsoon,0.10kg,3.83,5.98,3.95,630,1.95,2025-07-31
Amul Organic Yogurt,Dairy,Winter,0.20kg,5.01,9.79,5.73,496,6.92,2025-07-30
Amul Organic Yogurt,Dairy,Spring,0.20kg,5.01,9.79,5.73,517,19.1,2025-08-01
Amul Organic Yogurt,Dairy,Summer,0.20kg,5.01,9.79,5.73,982,16.34,2025-06-22
Amul Organic Yogurt,Dairy,Autumn,0.20kg,5.01,9.79,5.73,548,19.1,2025-06-25
Amul Organic Yogurt,Dairy,Monsoon,0.20kg,5.01,9.79,5.73,231,17.19,2025-08-09
Amul Organic Yogurt,Dairy,Winter,0.50kg,7.93,11.44,7.61,373,41.86,2025-07-01
Amul Organic Yogurt,Dairy,Spring,0.50kg,7.93,11.44,7.61,511,49.82,2025-07-24
Amul Organic Yogurt,Dairy,Summer,0.50kg,7.93,11.44,7.61,793,28.73,2025-08-10
Amul Organic Yogurt,Dairy,Autumn,0.50kg,7.93,11.44,7.61,615,36.07,2025-08-09
Amul Organic Yogurt,Dairy,Monsoon,0.50kg,7.93,11.44,7.61,386,16.73,2025-07-30
Amul Premium Butter,Dairy,Winter,0.10kg,4.74,6.93,3.49,512,1.13,2025-08-06
Amul Premium Butter,Dairy,Spring,0.10kg,4.74,6.93,3.49,389,2.06,2025-07-28
Amul Premium Butter,Dairy,Summer,0.10kg,4.74,6.93,3.49,690,9.53,2025-08-04
Amul Premium Butter,Dairy,Autumn,0.10kg,4.74,6.93,3.49,292,2.25,2025-08-02
Amul Premium Butter,Dairy,Monsoon,0.10kg,4.74,6.93,3.49,546,5.07,2025-07-07
Amul Premium Butter,Dairy,Winter,0.20kg,4.55,8.36,5.14,508,16.41,2025-08-03
Amul Premium Butter,Dairy,Spring,0.20kg,4.55,8.36,5.14,269,17.94,2025-06-28
Amul Premium Butter,Dairy,Summer,0.20kg,4.55,8.36,5.14,935,2.68,2025-08-15
Amul Premium Butter,Dairy,Autumn,0.20kg,4.55,8.36,5.14,254,2.33,2025-07-12
Amul Premium Butter,Dairy,Monsoon,0.20kg,4.55,8.36,5.14,414,8.53,2025-07-21
Amul Premium Butter,Dairy,Winter,0.50kg,7.15,9.7,7.4,348,37.53,2025-06-22
Amul Premium Butter,Dairy,Spring,0.50kg,7.15,9.7,7.4,600,29.84,2025-07-06
Amul Premium Butter,Dairy,Summer,0.50kg,7.15,9.7,7.4,858,23.07,2025-06-26
Amul Premium Butter,Dairy,Autumn,0.50kg,7.15,9.7,7.4,237,13.05,2025-08-07
Amul Premium Butter,Dairy,Monsoon,0.50kg,7.15,9.7,7.4,687,13.59,2025-06-25
Amul Premium Cheese,Dairy,Winter,0.10kg,4.04,5.57,4.78,270,5.03,2025-08-13
Amul Premium Cheese,Dairy,Spring,0.10kg,4.04,5.57,4.78,196,3.54,2025-07-24
Amul Premium Cheese,Dairy,Summer,0.10kg,4.04,5.57,4.78,309,4.83,2025-07-14
Amul Premium Cheese,Dairy,Autumn,0.10kg,4.04,5.57,4.78,539,4.08,2025-07-30
Amul Premium Cheese,Dairy,Monsoon,0.10kg,4.04,5.57,4.78,400,5.42,2025-06-23
Amul Premium Cheese,Dairy,Winter,0.20kg,6.0,7.6,4.99,164,13.83,2025-07-02
Amul Premium Cheese,Dairy,Spring,0.20kg,6.0,7.6,4.99,560,17.72,2025-07-12
Amul Premium Cheese,Dairy,Summer,0.20kg,6.0,7.6,4.99,467,7.99,2025-06-22
Amul Premium Cheese,Dairy,Autumn,0.20kg,6.0,7.6,4.99,172,3.81,2025-07-16
Amul Premium Cheese,Dairy,Monsoon,0.20kg,6.0,7.6,4.99,620,13.24,2025-08-13
Amul Premium Cheese,Dairy,Winter,0.50kg,7.34,10.56,7.15,184,44.47,2025-07-18
Amul Premium Cheese,Dairy,Spring,0.50kg,7.34,10.56,7.15,400,19.72,2025-07-05
Amul Premium Cheese,Dairy,Summer,0.50kg,7.34,10.56,7.15,372,13.42,2025-06-28
Amul Premium Cheese,Dairy,Autumn,0.50kg,7.34,10.56,7.15,266,16.43,2025-08-06
Amul Premium Cheese,Dairy,Monsoon,0.50kg,7.34,10.56,7.15,318,15.62,2025-07-27
Amul Premium Milk,Dairy,Winter,0.10kg,4.89,7.73,3.72,419,5.23,2025-06-20
Amul Premium Milk,Dairy,Spring,0.10kg,4.89,7.73,3.72,513,2.26,2025-07-26
Amul Premium Milk,Dairy,Summer,0.10kg,4.89,7.73,3.72,455,2.93,2025-06-21
Amul Premium Milk,Dairy,Autumn,0.10kg,4.89,7.73,3.72,489,5.53,2025-06-27
Amul Premium Milk,Dairy,Monsoon,0.10kg,4.89,7.73,3.72,518,5.38,2025-08-13
Amul Premium Milk,Dairy,Winter,0.20kg,5.87,7.59,5.08,531,17.85,2025-06-29
Amul Premium Milk,Dairy,Spring,0.20kg,5.87,7.59,5.08,373,15.57,2025-07-29
Amul Premium Milk,Dairy,Summer,0.20kg,5.87,7.59,5.08,537,2.99,2025-08-03
Amul Premium Milk,Dairy,Autumn,0.20kg,5.87,7.59,5.08,527,4.88,2025-07-22
Amul Premium Milk,Dairy,Monsoon,0.20kg,5.87,7.59,5.08,419,10.64,2025-07-20
Amul Premium Milk,Dairy,Winter,0.50kg,8.23,10.23,6.83,168,16.86,2025-08-14
Amul Premium Milk,Dairy,Spring,0.50kg,8.23,10.23,6.83,667,7.32,2025-08-13
Amul Premium Milk,Dairy,Summer,0.50kg,8.23,10.23,6.83,692,25.75,2025-06-24
Amul Premium Milk,Dairy,Autumn,0.50kg,8.23,10.23,6.83,681,44.18,2025-07-07
Amul Premium Milk,Dairy,Monsoon,0.50kg,8.23,10.23,6.83,610,44.14,2025-07-20
Amul Premium Paneer,Dairy,Winter,0.10kg,4.87,7.41,4.64,205,4.08,2025-07-13
Amul Premium Paneer,Dairy,Spring,0.10kg,4.87,7.41,4.64,350,5.86,2025-06-21
Amul Premium Paneer,Dairy,Summer,0.10kg,4.87,7.41,4.64,1065,8.46,2025-06-22
Amul Premium Paneer,Dairy,Autumn,0.10kg,4.87,7.41,4.64,544,7.09,2025-07-28
Amul Premium Paneer,Dairy,Monsoon,0.10kg,4.87,7.41,4.64,636,9.71,2025-07-11
Amul Premium Paneer,Dairy,Winter,0.20kg,6.0,7.13,4.47,303,3.87,2025-07-17
Amul Premium Paneer,Dairy,Spring,0.20kg,6.0,7.13,4.47,303,6.96,2025-07-23
Amul Premium Paneer,Dairy,Summer,0.20kg,6.0,7.13,4.47,355,9.5,2025-07-16
Amul Premium Paneer,Dairy,Autumn,0.20kg,6.0,7.13,4.47,414,2.78,2025-07-19
Amul Premium Paneer,Dairy,Monsoon,0.20kg,6.0,7.13,4.47,517,14.39,2025-07-03
Amul Premium Paneer,Dairy,Winter,0.50kg,8.74,11.26,7.88,545,23.1,2025-06-24
Amul Premium Paneer,Dairy,Spring,0.50kg,8.74,11.26,7.88,678,15.15,2025-07-27
Amul Premium Paneer,Dairy,Summer,0.50kg,8.74,11.26,7.88,292,53.01,2025-08-02
Amul Premium Paneer,Dairy,Autumn,0.50kg,8.74,11.26,7.88,382,14.91,2025-07-05
Amul Premium Paneer,Dairy,Monsoon,0.50kg,8.74,11.26,7.88,455,18.82,2025-07-13
Amul Premium Yogurt,Dairy,Winter,0.10kg,3.92,8.28,3.49,382,2.66,2025-07-07
Amul Premium Yogurt,Dairy,Spring,0.10kg,3.92,8.28,3.49,678,5.43,2025-07-22
Amul Premium Yogurt,Dairy,Summer,0.10kg,3.92,8.28,3.49,300,2.72,2025-07-23
Amul Premium Yogurt,Dairy,Autumn,0.10kg,3.92,8.28,3.49,563,3.65,2025-08-05
Amul Premium Yogurt,Dairy,Monsoon,0.10kg,3.92,8.28,3.49,431,2.13,2025-07-10
Amul Premium Yogurt,Dairy,Winter,0.20kg,4.39,9.73,5.69,442,3.96,2025-07-24
Amul Premium Yogurt,Dairy,Spring,0.20kg,4.39,9.73,5.69,560,11.47,2025-07-26
Amul Premium Yogurt,Dairy,Summer,0.20kg,4.39,9.73,5.69,786,11.65,2025-07-18
Amul Premium Yogurt,Dairy,Autumn,0.20kg,4.39,9.73,5.69,395,18.34,2025-07-29
Amul Premium Yogurt,Dairy,Monsoon,0.20kg,4.39,9.73,5.69,712,11.74,2025-07-19
Amul Premium Yogurt,Dairy,Winter,0.50kg,7.05,10.4,7.14,393,34.37,2025-08-11
Amul Premium Yogurt,Dairy,Spring,0.50kg,7.05,10.4,7.14,395,47.71,2025-06-23
Amul Premium Yogurt,Dairy,Summer,0.50kg,7.05,10.4,7.14,433,28.19,2025-06-24
Amul Premium Yogurt,Dairy,Autumn,0.50kg,7.05,10.4,7.14,582,24.34,2025-06-19
Amul Premium Yogurt,Dairy,Monsoon,0.50kg,7.05,10.4,7.14,659,35.11,2025-07-07
Amul Pure Butter,Dairy,Winter,0.10kg,4.75,6.26,4.23,385,5.62,2025-06-28
Amul Pure Butter,Dairy,Spring,0.10kg,4.75,6.26,4.23,328,1.44,2025-06-28
Amul Pure Butter,Dairy,Summer,0.10kg,4.75,6.26,4.23,397,10.23,2025-06-23
Amul Pure Butter,Dairy,Autumn,0.10kg,4.75,6.26,4.23,225,9.67,2025-08-14
Amul Pure Butter,Dairy,Monsoon,0.10kg,4.75,6.26,4.23,532,1.5,2025-07-01
Amul Pure Butter,Dairy,Winter,0.20kg,6.71,9.6,4.84,258,17.25,2025-06-27
Amul Pure Butter,Dairy,Spring,0.20kg,6.71,9.6,4.84,274,16.74,2025-07-09
Amul Pure Butter,Dairy,Summer,0.20kg,6.71,9.6,4.84,593,8.13,2025-07-20
Amul Pure Butter,Dairy,Autumn,0.20kg,6.71,9.6,4.84,259,14.8,2025-06-23
Amul Pure Butter,Dairy,Monsoon,0.20kg,6.71,9.6,4.84,243,16.51,2025-06-19
Amul Pure Butter,Dairy,Winter,0.50kg,8.56,12.15,7.51,313,20.08,2025-07-24
Amul Pure Butter,Dairy,Spring,0.50kg,8.56,12.15,7.51,305,30.81,2025-07-16
Amul Pure Butter,Dairy,Summer,0.50kg,8.56,12.15,7.51,960,6.5,2025-07-01
Amul Pure Butter,Dairy,Autumn,0.50kg,8.56,12.15,7.51,495,41.18,2025-07-02
Amul Pure Butter,Dairy,Monsoon,0.50kg,8.56,12.15,7.51,697,39.98,2025-06-20
Amul Pure Cheese,Dairy,Winter,0.10kg,4.31,7.69,4.49,417,2.12,2025-08-06
Amul Pure Cheese,Dairy,Spring,0.10kg,4.31,7.69,4.49,592,4.12,2025-06-22
Amul Pure Cheese,Dairy,Summer,0.10kg,4.31,7.69,4.49,295,1.91,2025-08-09
Amul Pure Cheese,Dairy,Autumn,0.10kg,4.31,7.69,4.49,499,8.5,2025-08-15
Amul Pure Cheese,Dairy,Monsoon,0.10kg,4.31,7.69,4.49,736,2.27,2025-06-29
Amul Pure Cheese,Dairy,Winter,0.20kg,4.61,8.82,4.91,329,5.08,2025-07-13
Amul Pure Cheese,Dairy,Spring,0.20kg,4.61,8.82,4.91,351,12.81,2025-08-02
Amul Pure Cheese,Dairy,Summer,0.20kg,4.61,8.82,4.91,412,16.29,2025-06-28
Amul Pure Cheese,Dairy,Autumn,0.20kg,4.61,8.82,4.91,425,4.35,2025-06-27
Amul Pure Cheese,Dairy,Monsoon,0.20kg,4.61,8.82,4.91,494,5.57,2025-07-11
Amul Pure Cheese,Dairy,Winter,0.50kg,8.23,10.24,7.68,263,15.33,2025-07-29
Amul Pure Cheese,Dairy,Spring,0.50kg,8.23,10.24,7.68,721,31.27,2025-07-17
Amul Pure Cheese,Dairy,Summer,0.50kg,8.23,10.24,7.68,414,27.6,2025-06-16
Amul Pure Cheese,Dairy,Autumn,0.50kg,8.23,10.24,7.68,411,16.12,2025-08-08
Amul Pure Cheese,Dairy,Monsoon,0.50kg,8.23,10.24,7.68,716,32.2,2025-07-26
Amul Pure Milk,Dairy,Winter,0.10kg,3.67,6.98,3.85,146,2.91,2025-07-28
Amul Pure Milk,Dairy,Spring,0.10kg,3.67,6.98,3.85,359,5.52,2025-07-23
Amul Pure Milk,Dairy,Summer,0.10kg,3.67,6.98,3.85,617,2.02,2025-07-10
Amul Pure Milk,Dairy,Autumn,0.10kg,3.67,6.98,3.85,184,5.75,2025-08-07
Amul Pure Milk,Dairy,Monsoon,0.10kg,3.67,6.98,3.85,430,6.68,2025-08-05
Amul Pure Milk,Dairy,Winter,0.20kg,4.85,10.31,4.93,302,13.84,2025-07-24
Amul Pure Milk,Dairy,Spring,0.20kg,4.85,10.31,4.93,604,8.51,2025-07-10
Amul Pure Milk,Dairy,Summer,0.20kg,4.85,10.31,4.93,508,4.76,2025-06-27
Amul Pure Milk,Dairy,Autumn,0.20kg,4.85,10.31,4.93,371,8.6,2025-06-24
Amul Pure Milk,Dairy,Monsoon,0.20kg,4.85,10.31,4.93,385,19.67,2025-07-13
Amul Pure Milk,Dairy,Winter,0.50kg,7.55,13.21,6.32,328,22.55,2025-07-24
Amul Pure Milk,Dairy,Spring,0.50kg,7.55,13.21,6.32,404,15.64,2025-08-05
Amul Pure Milk,Dairy,Summer,0.50kg,7.55,13.21,6.32,415,14.32,2025-07-14
Amul Pure Milk,Dairy,Autumn,0.50kg,7.55,13.21,6.32,252,6.46,2025-06-29
Amul Pure Milk,Dairy,Monsoon,0.50kg,7.55,13.21,6.32,653,43.41,2025-08-10
Amul Pure Paneer,Dairy,Winter,0.10kg,5.51,7.48,4.77,368,7.3,2025-08-12
Amul Pure Paneer,Dairy,Spring,0.10kg,5.51,7.48,4.77,198,2.56,2025-07-22
Amul Pure Paneer,Dairy,Summer,0.10kg,5.51,7.48,4.77,472,7.15,2025-06-25
Amul Pure Paneer,Dairy,Autumn,0.10kg,5.51,7.48,4.77,182,5.18,2025-07-10
Amul Pure Paneer,Dairy,Monsoon,0.10kg,5.51,7.48,4.77,585,3.02,2025-07-21
Amul Pure Paneer,Dairy,Winter,0.20kg,5.45,7.64,5.7,370,7.49,2025-06-25
Amul Pure Paneer,Dairy,Spring,0.20kg,5.45,7.64,5.7,711,16.97,2025-08-09
Amul Pure Paneer,Dairy,Summer,0.20kg,5.45,7.64,5.7,900,11.08,2025-07-02
Amul Pure Paneer,Dairy,Autumn,0.20kg,5.45,7.64,5.7,422,13.17,2025-06-29
Amul Pure Paneer,Dairy,Monsoon,0.20kg,5.45,7.64,5.7,661,3.29,2025-06-18
Amul Pure Paneer,Dairy,Winter,0.50kg,8.93,13.81,6.12,386,32.14,2025-07-02
Amul Pure Paneer,Dairy,Spring,0.50kg,8.93,13.81,6.12,258,29.1,2025-07-26
Amul Pure Paneer,Dairy,Summer,0.50kg,8.93,13.81,6.12,267,43.93,2025-07-05
Amul Pure Paneer,Dairy,Autumn,0.50kg,8.93,13.81,6.12,481,46.75,2025-07-28
Amul Pure Paneer,Dairy,Monsoon,0.50kg,8.93,13.81,6.12,304,5.2,2025-07-09
Amul Pure Yogurt,Dairy,Winter,0.10kg,4.76,5.62,3.58,234,5.23,2025-07-01
Amul Pure Yogurt,Dairy,Spring,0.10kg,4.76,5.62,3.58,407,8.14,2025-07-07
Amul Pure Yogurt,Dairy,Summer,0.10kg,4.76,5.62,3.58,712,8.52,2025-08-10
Amul Pure Yogurt,Dairy,Autumn,0.10kg,4.76,5.62,3.58,405,8.34,2025-07-26
Amul Pure Yogurt,Dairy,Monsoon,0.10kg,4.76,5.62,3.58,214,1.91,2025-06-23
Amul Pure Yogurt,Dairy,Winter,0.20kg,5.12,9.51,5.44,278,4.1,2025-07-27
Amul Pure Yogurt,Dairy,Spring,0.20kg,5.12,9.51,5.44,738,6.95,2025-06-29
Amul Pure Yogurt,Dairy,Summer,0.20kg,5.12,9.51,5.44,585,8.38,2025-07-24
Amul Pure Yogurt,Dairy,Autumn,0.20kg,5.12,9.51,5.44,279,3.92,2025-08-08
Amul Pure Yogurt,Dairy,Monsoon,0.20kg,5.12,9.51,5.44,530,16.59,2025-07-16
Amul Pure Yogurt,Dairy,Winter,0.50kg,9.25,9.83,6.35,556,19.63,2025-08-14
Amul Pure Yogurt,Dairy,Spring,0.50kg,9.25,9.83,6.35,461,24.15,2025-07-26
Amul Pure Yogurt,Dairy,Summer,0.50kg,9.25,9.83,6.35,299,53.5,2025-06-25
Amul Pure Yogurt,Dairy,Autumn,0.50kg,9.25,9.83,6.35,433,24.88,2025-08-07
Amul Pure Yogurt,Dairy,Monsoon,0.50kg,9.25,9.83,6.35,345,7.24,2025-06-29
Amul Royal Butter,Dairy,Winter,0.10kg,5.27,7.86,4.02,255,4.68,2025-07-20
Amul Royal Butter,Dairy,Spring,0.10kg,5.27,7.86,4.02,341,5.72,2025-07-22
Amul Royal Butter,Dairy,Summer,0.10kg,5.27,7.86,4.02,760,7.62,2025-07-21
Amul Royal Butter,Dairy,Autumn,0.10kg,5.27,7.86,4.02,568,4.58,2025-08-11
Amul Royal Butter,Dairy,Monsoon,0.10kg,5.27,7.86,4.02,287,9.05,2025-07-25
Amul Royal Butter,Dairy,Winter,0.20kg,6.57,9.09,5.42,345,17.09,2025-06-29
Amul Royal Butter,Dairy,Spring,0.20kg,6.57,9.09,5.42,302,4.18,2025-07-10
Amul Royal Butter,Dairy,Summer,0.20kg,6.57,9.09,5.42,856,17.68,2025-06-28
Amul Royal Butter,Dairy,Autumn,0.20kg,6.57,9.09,5.42,357,17.03,2025-08-07
Amul Royal Butter,Dairy,Monsoon,0.20kg,6.57,9.09,5.42,393,12.41,2025-08-05
Amul Royal Butter,Dairy,Winter,0.50kg,7.41,12.86,6.46,223,5.19,2025-07-17
Amul Royal Butter,Dairy,Spring,0.50kg,7.41,12.86,6.46,488,41.16,2025-08-04
Amul Royal Butter,Dairy,Summer,0.50kg,7.41,12.86,6.46,562,40.23,2025-08-05
Amul Royal Butter,Dairy,Autumn,0.50kg,7.41,12.86,6.46,678,17.46,2025-07-14
