Product_Name,Category,Season,Weight_Volume,Height_cm,Width_cm,Depth_cm,Sales_Last_30_Days,Profit_Per_Unit,Expiry_Date
Royal Oil,Groceries,Winter,2.00kg,14.82,5.98,8.05,387,38.1,2026-05-08
Royal Oil,Groceries,Spring,2.00kg,14.82,5.98,8.05,465,25.53,2026-02-02
Royal Oil,Groceries,Summer,2.00kg,14.82,5.98,8.05,855,26.24,2026-02-04
Royal Oil,Groceries,Autumn,2.00kg,14.82,5.98,8.05,253,8.61,2026-04-04
Royal Oil,Groceries,Monsoon,2.00kg,14.82,5.98,8.05,250,35.09,2026-02-25
Natural Detergent,Household,Winter,0.50kg,26.1,10.25,9.52,141,10.76,2026-09-10
Natural Detergent,Household,Spring,0.50kg,26.1,10.25,9.52,371,5.53,2027-03-16
Natural Detergent,Household,Summer,0.50kg,26.1,10.25,9.52,623,7.27,2026-06-28
Natural Detergent,Household,Autumn,0.50kg,26.1,10.25,9.52,475,9.33,2026-06-06
Natural Detergent,Household,Monsoon,0.50kg,26.1,10.25,9.52,601,11.34,2026-09-10
Natural Detergent,Household,Winter,1.00kg,25.48,10.39,10.18,236,15.51,2026-07-06
Natural Detergent,Household,Spring,1.00kg,25.48,10.39,10.18,491,10.41,2027-03-02
Natural Detergent,Household,Summer,1.00kg,25.48,10.39,10.18,691,9.11,2026-07-07
Natural Detergent,Household,Autumn,1.00kg,25.48,10.39,10.18,577,20.57,2027-03-03
Natural Detergent,Household,Monsoon,1.00kg,25.48,10.39,10.18,328,18.65,2026-05-18
Natural Detergent,Household,Winter,2.00kg,24.44,8.06,10.35,546,9.44,2027-02-03
Natural Detergent,Household,Spring,2.00kg,24.44,8.06,10.35,512,40.99,2026-10-22
Natural Detergent,Household,Summer,2.00kg,24.44,8.06,10.35,995,44.77,2027-03-10
Natural Detergent,Household,Autumn,2.00kg,24.44,8.06,10.35,198,8.92,2027-03-22
Natural Detergent,Household,Monsoon,2.00kg,24.44,8.06,10.35,576,28.69,2026-07-02
Premium Cleaner,Household,Winter,0.50kg,27.31,8.59,11.41,550,2.45,2026-05-21
Premium Cleaner,Household,Spring,0.50kg,27.31,8.59,11.41,336,11.12,2026-05-28
Premium Cleaner,Household,Summer,0.50kg,27.31,8.59,11.41,979,7.1,2027-03-16
Premium Cleaner,Household,Autumn,0.50kg,27.31,8.59,11.41,669,5.47,2026-08-26
Premium Cleaner,Household,Monsoon,0.50kg,27.31,8.59,11.41,762,9.82,2026-12-05
Premium Cleaner,Household,Winter,1.00kg,27.11,11.63,8.53,492,19.78,2026-12-21
Premium Cleaner,Household,Spring,1.00kg,27.11,11.63,8.53,251,16.05,2027-01-10
Premium Cleaner,Household,Summer,1.00kg,27.11,11.63,8.53,731,27.4,2027-04-09
Premium Cleaner,Household,Autumn,1.00kg,27.11,11.63,8.53,254,16.9,2026-12-27
Premium Cleaner,Household,Monsoon,1.00kg,27.11,11.63,8.53,339,8.26,2027-04-06
Premium Cleaner,Household,Winter,2.00kg,25.93,10.4,9.41,155,13.44,2026-12-10
Premium Cleaner,Household,Spring,2.00kg,25.93,10.4,9.41,281,35.95,2026-11-03
Premium Cleaner,Household,Summer,2.00kg,25.93,10.4,9.41,997,36.81,2027-02-17
Premium Cleaner,Household,Autumn,2.00kg,25.93,10.4,9.41,352,17.54,2026-11-16
Premium Cleaner,Household,Monsoon,2.00kg,25.93,10.4,9.41,507,5.4,2026-06-04
Pure Detergent,Household,Winter,0.50kg,24.51,11.64,9.19,196,6.11,2026-12-07
Pure Detergent,Household,Spring,0.50kg,24.51,11.64,9.19,296,3.95,2026-09-04
Pure Detergent,Household,Summer,0.50kg,24.51,11.64,9.19,500,6.33,2026-05-24
Pure Detergent,Household,Autumn,0.50kg,24.51,11.64,9.19,484,5.88,2027-05-03
Pure Detergent,Household,Monsoon,0.50kg,24.51,11.64,9.19,394,12.2,2026-07-16
Pure Detergent,Household,Winter,1.00kg,25.24,10.79,11.19,166,5.67,2026-08-16
Pure Detergent,Household,Spring,1.00kg,25.24,10.79,11.19,632,5.21,2027-01-04
Pure Detergent,Household,Summer,1.00kg,25.24,10.79,11.19,912,11.77,2026-08-02
Pure Detergent,Household,Autumn,1.00kg,25.24,10.79,11.19,221,13.33,2026-12-16
Pure Detergent,Household,Monsoon,1.00kg,25.24,10.79,11.19,438,6.03,2026-07-03
Pure Detergent,Household,Winter,2.00kg,24.59,11.37,11.08,513,39.67,2026-05-24
Pure Detergent,Household,Spring,2.00kg,24.59,11.37,11.08,426,29.15,2026-07-11
Pure Detergent,Household,Summer,2.00kg,24.59,11.37,11.08,953,23.76,2026-12-18
Pure Detergent,Household,Autumn,2.00kg,24.59,11.37,11.08,509,6.65,2027-03-24
Pure Detergent,Household,Monsoon,2.00kg,24.59,11.37,11.08,209,43.0,2027-05-14
Savory Detergent,Household,Winter,0.50kg,29.51,10.41,11.28,562,6.76,2027-04-28
Savory Detergent,Household,Spring,0.50kg,29.51,10.41,11.28,434,9.48,2026-08-24
Savory Detergent,Household,Summer,0.50kg,29.51,10.41,11.28,342,11.39,2026-10-27
Savory Detergent,Household,Autumn,0.50kg,29.51,10.41,11.28,546,3.14,2026-09-01
Savory Detergent,Household,Monsoon,0.50kg,29.51,10.41,11.28,423,7.27,2026-10-13
Savory Detergent,Household,Winter,1.00kg,28.84,8.91,8.85,433,6.91,2026-10-23
Savory Detergent,Household,Spring,1.00kg,28.84,8.91,8.85,632,11.3,2027-01-25
Savory Detergent,Household,Summer,1.00kg,28.84,8.91,8.85,650,19.95,2027-04-04
Savory Detergent,Household,Autumn,1.00kg,28.84,8.91,8.85,635,18.65,2027-01-12
Savory Detergent,Household,Monsoon,1.00kg,28.84,8.91,8.85,690,5.39,2026-06-04
Savory Detergent,Household,Winter,2.00kg,26.11,9.64,11.36,557,27.92,2026-10-30
Savory Detergent,Household,Spring,2.00kg,26.11,9.64,11.36,202,45.24,2026-07-28
Savory Detergent,Household,Summer,2.00kg,26.11,9.64,11.36,697,23.07,2026-11-28
Savory Detergent,Household,Autumn,2.00kg,26.11,9.64,11.36,667,35.13,2026-06-12
Savory Detergent,Household,Monsoon,2.00kg,26.11,9.64,11.36,360,44.6,2026-07-05
Fresh Soap,Personal Care,Winter,100ml,19.76,5.46,5.91,210,5.45,2027-11-15
Fresh Soap,Personal Care,Spring,100ml,19.76,5.46,5.91,567,7.21,2027-03-23
Fresh Soap,Personal Care,Summer,100ml,19.76,5.46,5.91,524,5.28,2026-07-10
Fresh Soap,Personal Care,Autumn,100ml,19.76,5.46,5.91,176,6.98,2027-10-13
Fresh Soap,Personal Care,Monsoon,100ml,19.76,5.46,5.91,721,4.59,2026-08-28
Fresh Soap,Personal Care,Winter,250ml,16.33,5.1,5.76,513,17.81,2027-04-02
Fresh Soap,Personal Care,Spring,250ml,16.33,5.1,5.76,437,16.53,2027-08-15
Fresh Soap,Personal Care,Summer,250ml,16.33,5.1,5.76,473,15.29,2027-09-28
Fresh Soap,Personal Care,Autumn,250ml,16.33,5.1,5.76,573,9.32,2026-09-07
Fresh Soap,Personal Care,Monsoon,250ml,16.33,5.1,5.76,767,10.29,2027-08-08
Fresh Soap,Personal Care,Winter,500ml,17.54,6.99,5.89,259,42.67,2027-08-25
Fresh Soap,Personal Care,Spring,500ml,17.54,6.99,5.89,443,40.38,2026-10-06
Fresh Soap,Personal Care,Summer,500ml,17.54,6.99,5.89,707,24.86,2026-05-28
Fresh Soap,Personal Care,Autumn,500ml,17.54,6.99,5.89,368,29.29,2027-07-19
Fresh Soap,Personal Care,Monsoon,500ml,17.54,6.99,5.89,370,44.06,2026-09-27
Premium Shampoo,Personal Care,Winter,100ml,19.74,6.21,5.73,421,5.21,2027-11-24
Premium Shampoo,Personal Care,Spring,100ml,19.74,6.21,5.73,309,9.33,2027-01-05
Premium Shampoo,Personal Care,Summer,100ml,19.74,6.21,5.73,943,8.59,2027-01-16
Premium Shampoo,Personal Care,Autumn,100ml,19.74,6.21,5.73,606,8.52,2027-11-16
Premium Shampoo,Personal Care,Monsoon,100ml,19.74,6.21,5.73,364,5.27,2028-02-21
Premium Shampoo,Personal Care,Winter,250ml,16.53,6.98,5.91,293,8.09,2027-07-21
Premium Shampoo,Personal Care,Spring,250ml,16.53,6.98,5.91,599,24.34,2027-02-18
Premium Shampoo,Personal Care,Summer,250ml,16.53,6.98,5.91,363,14.58,2028-03-20
Premium Shampoo,Personal Care,Autumn,250ml,16.53,6.98,5.91,491,21.26,2027-11-21
Premium Shampoo,Personal Care,Monsoon,250ml,16.53,6.98,5.91,539,6.88,2027-09-25
Premium Shampoo,Personal Care,Winter,500ml,19.82,5.28,5.97,372,15.45,2027-03-12
Premium Shampoo,Personal Care,Spring,500ml,19.82,5.28,5.97,305,20.63,2028-01-10
Premium Shampoo,Personal Care,Summer,500ml,19.82,5.28,5.97,653,12.95,2026-10-02
Premium Shampoo,Personal Care,Autumn,500ml,19.82,5.28,5.97,554,38.06,2026-08-28
Premium Shampoo,Personal Care,Monsoon,500ml,19.82,5.28,5.97,415,32.93,2026-10-28
Pure Shampoo,Personal Care,Winter,100ml,21.55,6.89,6.25,153,6.11,2028-04-15
Pure Shampoo,Personal Care,Spring,100ml,21.55,6.89,6.25,183,1.54,2026-08-11
Pure Shampoo,Personal Care,Summer,100ml,21.55,6.89,6.25,907,9.73,2026-09-15
Pure Shampoo,Personal Care,Autumn,100ml,21.55,6.89,6.25,308,4.03,2028-02-06
Pure Shampoo,Personal Care,Monsoon,100ml,21.55,6.89,6.25,516,5.48,2027-12-31
Pure Shampoo,Personal Care,Winter,250ml,20.48,6.22,5.97,549,21.99,2028-02-18
Pure Shampoo,Personal Care,Spring,250ml,20.48,6.22,5.97,204,11.91,2026-12-09
Pure Shampoo,Personal Care,Summer,250ml,20.48,6.22,5.97,742,7.06,2028-05-10
Pure Shampoo,Personal Care,Autumn,250ml,20.48,6.22,5.97,301,21.54,2027-10-14
Pure Shampoo,Personal Care,Monsoon,250ml,20.48,6.22,5.97,578,13.86,2027-11-29
Pure Shampoo,Personal Care,Winter,500ml,19.63,6.11,6.19,412,20.52,2027-12-15
Pure Shampoo,Personal Care,Spring,500ml,19.63,6.11,6.19,499,23.98,2027-05-22
Pure Shampoo,Personal Care,Summer,500ml,19.63,6.11,6.19,521,15.93,2027-01-08
Pure Shampoo,Personal Care,Autumn,500ml,19.63,6.11,6.19,627,37.99,2027-10-18
Pure Shampoo,Personal Care,Monsoon,500ml,19.63,6.11,6.19,311,13.09,2027-10-24
Supreme Lotion,Personal Care,Winter,100ml,18.66,5.23,6.72,539,2.04,2026-06-07
Supreme Lotion,Personal Care,Spring,100ml,18.66,5.23,6.72,271,1.88,2026-10-07
Supreme Lotion,Personal Care,Summer,100ml,18.66,5.23,6.72,836,6.5,2027-04-25
Supreme Lotion,Personal Care,Autumn,100ml,18.66,5.23,6.72,431,5.13,2028-04-19
Supreme Lotion,Personal Care,Monsoon,100ml,18.66,5.23,6.72,454,2.81,2027-06-11
Supreme Lotion,Personal Care,Winter,250ml,20.06,5.14,6.42,322,8.94,2026-12-16
Supreme Lotion,Personal Care,Spring,250ml,20.06,5.14,6.42,498,17.34,2028-02-03
Supreme Lotion,Personal Care,Summer,250ml,20.06,5.14,6.42,750,27.13,2026-06-11
Supreme Lotion,Personal Care,Autumn,250ml,20.06,5.14,6.42,551,4.62,2026-06-29
Supreme Lotion,Personal Care,Monsoon,250ml,20.06,5.14,6.42,292,20.46,2028-03-25
Supreme Lotion,Personal Care,Winter,500ml,18.8,5.16,5.92,442,20.59,2027-07-17
Supreme Lotion,Personal Care,Spring,500ml,18.8,5.16,5.92,441,13.4,2026-05-24
Supreme Lotion,Personal Care,Summer,500ml,18.8,5.16,5.92,946,34.09,2028-01-03
Supreme Lotion,Personal Care,Autumn,500ml,18.8,5.16,5.92,237,22.82,2027-01-09
Supreme Lotion,Personal Care,Monsoon,500ml,18.8,5.16,5.92,303,25.14,2027-08-13
Vibrant Cream,Personal Care,Winter,100ml,15.96,6.33,5.0,546,6.1,2028-05-13
Vibrant Cream,Personal Care,Spring,100ml,15.96,6.33,5.0,468,7.33,2027-11-03
Vibrant Cream,Personal Care,Summer,100ml,15.96,6.33,5.0,473,7.06,2026-11-20
Vibrant Cream,Personal Care,Autumn,100ml,15.96,6.33,5.0,216,6.73,2026-12-13
Vibrant Cream,Personal Care,Monsoon,100ml,15.96,6.33,5.0,616,7.71,2027-03-26
Vibrant Cream,Personal Care,Winter,250ml,16.25,5.06,5.33,227,12.72,2027-07-22
Vibrant Cream,Personal Care,Spring,250ml,16.25,5.06,5.33,485,12.27,2026-10-09
Vibrant Cream,Personal Care,Summer,250ml,16.25,5.06,5.33,409,20.96,2026-09-11
Vibrant Cream,Personal Care,Autumn,250ml,16.25,5.06,5.33,303,16.81,2026-07-02
Vibrant Cream,Personal Care,Monsoon,250ml,16.25,5.06,5.33,592,21.4,2026-07-30
Vibrant Cream,Personal Care,Winter,500ml,16.27,5.78,5.8,245,12.72,2027-09-28
Vibrant Cream,Personal Care,Spring,500ml,16.27,5.78,5.8,728,12.44,2028-01-25
Vibrant Cream,Personal Care,Summer,500ml,16.27,5.78,5.8,593,40.03,2027-11-30
Vibrant Cream,Personal Care,Autumn,500ml,16.27,5.78,5.8,549,15.15,2027-12-18
Vibrant Cream,Personal Care,Monsoon,500ml,16.27,5.78,5.8,545,26.64,2026-07-29
Royal Nuts,Snacks,Winter,0.03kg,15.87,13.28,3.7,491,6.05,2026-03-25
Royal Nuts,Snacks,Spring,0.03kg,15.87,13.28,3.7,622,3.31,2026-04-10
Royal Nuts,Snacks,Summer,0.03kg,15.87,13.28,3.7,595,10.29,2026-01-09
Royal Nuts,Snacks,Autumn,0.03kg,15.87,13.28,3.7,534,5.87,2026-05-12
Royal Nuts,Snacks,Monsoon,0.03kg,15.87,13.28,3.7,513,2.08,2026-03-31
Royal Nuts,Snacks,Winter,0.05kg,18.62,13.96,2.81,346,5.27,2025-12-16
Royal Nuts,Snacks,Spring,0.05kg,18.62,13.96,2.81,669,17.16,2026-05-11
Royal Nuts,Snacks,Summer,0.05kg,18.62,13.96,2.81,798,26.42,2026-03-05
Royal Nuts,Snacks,Autumn,0.05kg,18.62,13.96,2.81,248,17.32,2026-04-30
Royal Nuts,Snacks,Monsoon,0.05kg,18.62,13.96,2.81,338,4.22,2026-02-17
Royal Nuts,Snacks,Winter,0.10kg,18.27,11.77,3.05,152,14.75,2025-12-03
Royal Nuts,Snacks,Spring,0.10kg,18.27,11.77,3.05,440,34.67,2026-05-08
Royal Nuts,Snacks,Summer,0.10kg,18.27,11.77,3.05,375,27.81,2026-05-04
Royal Nuts,Snacks,Autumn,0.10kg,18.27,11.77,3.05,543,49.47,2026-02-07
Royal Nuts,Snacks,Monsoon,0.10kg,18.27,11.77,3.05,286,6.71,2026-02-07
Savory Chips,Snacks,Winter,0.03kg,19.69,13.53,3.26,379,10.48,2026-04-13
Savory Chips,Snacks,Spring,0.03kg,19.69,13.53,3.26,639,5.32,2026-02-26
Savory Chips,Snacks,Summer,0.03kg,19.69,13.53,3.26,759,5.74,2026-05-14
Savory Chips,Snacks,Autumn,0.03kg,19.69,13.53,3.26,366,14.66,2026-04-05
Savory Chips,Snacks,Monsoon,0.03kg,19.69,13.53,3.26,378,12.9,2026-01-21
Savory Chips,Snacks,Winter,0.05kg,15.25,14.52,3.82,510,19.53,2026-02-27
Savory Chips,Snacks,Spring,0.05kg,15.25,14.52,3.82,724,15.14,2025-12-03
Savory Chips,Snacks,Summer,0.05kg,15.25,14.52,3.82,504,21.85,2026-01-21
Savory Chips,Snacks,Autumn,0.05kg,15.25,14.52,3.82,483,17.44,2026-04-09
Savory Chips,Snacks,Monsoon,0.05kg,15.25,14.52,3.82,675,23.58,2026-05-01
Savory Chips,Snacks,Winter,0.10kg,18.9,10.04,2.11,497,29.79,2026-04-26
Savory Chips,Snacks,Spring,0.10kg,18.9,10.04,2.11,483,11.52,2026-02-07
Savory Chips,Snacks,Summer,0.10kg,18.9,10.04,2.11,652,53.61,2026-03-20
Savory Chips,Snacks,Autumn,0.10kg,18.9,10.04,2.11,526,11.81,2026-03-19
Savory Chips,Snacks,Monsoon,0.10kg,18.9,10.04,2.11,660,35.77,2025-12-15
Vibrant Crackers,Snacks,Winter,0.03kg,18.58,10.36,2.14,437,10.87,2026-01-02
Vibrant Crackers,Snacks,Spring,0.03kg,18.58,10.36,2.14,615,8.92,2026-02-16
Vibrant Crackers,Snacks,Summer,0.03kg,18.58,10.36,2.14,912,1.96,2026-03-04
Vibrant Crackers,Snacks,Autumn,0.03kg,18.58,10.36,2.14,370,12.06,2026-02-24
Vibrant Crackers,Snacks,Monsoon,0.03kg,18.58,10.36,2.14,521,4.28,2025-12-31
Vibrant Crackers,Snacks,Winter,0.05kg,15.06,14.78,3.48,396,3.65,2026-03-14
Vibrant Crackers,Snacks,Spring,0.05kg,15.06,14.78,3.48,273,24.29,2026-04-10
Vibrant Crackers,Snacks,Summer,0.05kg,15.06,14.78,3.48,858,14.78,2026-04-21
Vibrant Crackers,Snacks,Autumn,0.05kg,15.06,14.78,3.48,468,16.37,2025-11-23
Vibrant Crackers,Snacks,Monsoon,0.05kg,15.06,14.78,3.48,709,23.38,2026-05-14
Vibrant Crackers,Snacks,Winter,0.10kg,16.77,11.48,2.7,477,22.3,2026-03-06
Vibrant Crackers,Snacks,Spring,0.10kg,16.77,11.48,2.7,575,35.42,2026-05-10
Vibrant Crackers,Snacks,Summer,0.10kg,16.77,11.48,2.7,411,19.65,2025-12-14
Vibrant Crackers,Snacks,Autumn,0.10kg,16.77,11.48,2.7,370,43.09,2026-05-06
Vibrant Crackers,Snacks,Monsoon,0.10kg,16.77,11.48,2.7,738,14.95,2026-03-18
Deluxe Pepper,Spices,Winter,0.05kg,9.21,8.64,5.33,447,5.38,2027-07-26
Deluxe Pepper,Spices,Spring,0.05kg,9.21,8.64,5.33,453,4.5,2027-06-27
Deluxe Pepper,Spices,Summer,0.05kg,9.21,8.64,5.33,367,4.33,2027-07-11
Deluxe Pepper,Spices,Autumn,0.05kg,9.21,8.64,5.33,469,3.06,2026-06-04
Deluxe Pepper,Spices,Monsoon,0.05kg,9.21,8.64,5.33,226,7.38,2027-05-18
Deluxe Pepper,Spices,Winter,0.15kg,8.28,5.89,4.64,344,5.49,2027-05-13
Deluxe Pepper,Spices,Spring,0.15kg,8.28,5.89,4.64,329,8.05,2027-02-01
Deluxe Pepper,Spices,Summer,0.15kg,8.28,5.89,4.64,973,5.2,2026-12-26
Deluxe Pepper,Spices,Autumn,0.15kg,8.28,5.89,4.64,575,19.2,2027-03-14
Deluxe Pepper,Spices,Monsoon,0.15kg,8.28,5.89,4.64,434,17.98,2026-09-05
Deluxe Pepper,Spices,Winter,0.30kg,9.92,9.69,3.13,148,25.73,2027-01-05
Deluxe Pepper,Spices,Spring,0.30kg,9.92,9.69,3.13,440,38.56,2026-05-30
Deluxe Pepper,Spices,Summer,0.30kg,9.92,9.69,3.13,822,39.08,2026-07-25
Deluxe Pepper,Spices,Autumn,0.30kg,9.92,9.69,3.13,365,21.57,2027-06-01
Deluxe Pepper,Spices,Monsoon,0.30kg,9.92,9.69,3.13,338,44.88,2026-12-29
Golden Pepper,Spices,Winter,0.05kg,6.21,5.57,4.83,147,4.46,2026-05-29
Golden Pepper,Spices,Spring,0.05kg,6.21,5.57,4.83,340,2.74,2028-01-19
Golden Pepper,Spices,Summer,0.05kg,6.21,5.57,4.83,704,5.83,2027-11-17
Golden Pepper,Spices,Autumn,0.05kg,6.21,5.57,4.83,517,7.8,2027-03-30
Golden Pepper,Spices,Monsoon,0.05kg,6.21,5.57,4.83,431,7.83,2027-08-18
Golden Pepper,Spices,Winter,0.15kg,6.44,7.91,3.46,228,9.93,2027-10-11
Golden Pepper,Spices,Spring,0.15kg,6.44,7.91,3.46,455,3.58,2027-04-30
Golden Pepper,Spices,Summer,0.15kg,6.44,7.91,3.46,539,6.8,2028-05-10
Golden Pepper,Spices,Autumn,0.15kg,6.44,7.91,3.46,319,17.47,2027-06-30
Golden Pepper,Spices,Monsoon,0.15kg,6.44,7.91,3.46,762,22.24,2026-08-13
Golden Pepper,Spices,Winter,0.30kg,7.41,7.66,3.16,434,22.28,2027-10-24
Golden Pepper,Spices,Spring,0.30kg,7.41,7.66,3.16,561,24.74,2028-03-11
Golden Pepper,Spices,Summer,0.30kg,7.41,7.66,3.16,465,24.5,2028-01-22
Golden Pepper,Spices,Autumn,0.30kg,7.41,7.66,3.16,260,10.26,2028-02-21
Golden Pepper,Spices,Monsoon,0.30kg,7.41,7.66,3.16,787,20.07,2027-08-07
Organic Cumin,Spices,Winter,0.05kg,6.0,9.97,3.27,275,5.92,2028-03-22
Organic Cumin,Spices,Spring,0.05kg,6.0,9.97,3.27,679,1.5,2027-02-05
Organic Cumin,Spices,Summer,0.05kg,6.0,9.97,3.27,772,1.12,2026-07-30
Organic Cumin,Spices,Autumn,0.05kg,6.0,9.97,3.27,473,5.57,2028-03-31
Organic Cumin,Spices,Monsoon,0.05kg,6.0,9.97,3.27,464,1.59,2027-05-09
Organic Cumin,Spices,Winter,0.15kg,5.01,5.22,4.03,518,4.54,2026-10-25
Organic Cumin,Spices,Spring,0.15kg,5.01,5.22,4.03,531,3.63,2027-08-09
Organic Cumin,Spices,Summer,0.15kg,5.01,5.22,4.03,866,10.06,2027-10-06
Organic Cumin,Spices,Autumn,0.15kg,5.01,5.22,4.03,406,20.58,2028-02-07
Organic Cumin,Spices,Monsoon,0.15kg,5.01,5.22,4.03,797,9.73,2027-12-02
Organic Cumin,Spices,Winter,0.30kg,8.16,5.35,3.02,365,13.38,2027-10-31
Organic Cumin,Spices,Spring,0.30kg,8.16,5.35,3.02,534,34.15,2028-05-11
Organic Cumin,Spices,Summer,0.30kg,8.16,5.35,3.02,310,30.4,2027-08-05
Organic Cumin,Spices,Autumn,0.30kg,8.16,5.35,3.02,234,33.12,2027-12-01
Organic Cumin,Spices,Monsoon,0.30kg,8.16,5.35,3.02,359,25.84,2026-07-08
