Product_Name,Category,Season,Weight_Volume,Height_cm,Width_cm,Depth_cm,Sales_Last_30_Days,Profit_Per_Unit,Expiry_Date
Rustic Cheese,Dairy,Monsoon,0.10kg,5.68,9.96,5.63,615,6.82,2025-07-28
Rustic Cheese,Dairy,Winter,0.20kg,5.14,11.76,5.29,435,13.78,2025-08-02
Rustic Cheese,Dairy,Spring,0.20kg,5.14,11.76,5.29,625,3.33,2025-07-09
Rustic Cheese,Dairy,Summer,0.20kg,5.14,11.76,5.29,1017,2.89,2025-07-31
Rustic Cheese,Dairy,Autumn,0.20kg,5.14,11.76,5.29,325,8.99,2025-06-23
Rustic Cheese,Dairy,Monsoon,0.20kg,5.14,11.76,5.29,691,18.34,2025-08-11
Rustic Cheese,Dairy,Winter,0.50kg,7.03,11.12,5.27,523,17.78,2025-08-01
Rustic Cheese,Dairy,Spring,0.50kg,7.03,11.12,5.27,553,11.43,2025-08-04
Rustic Cheese,Dairy,Summer,0.50kg,7.03,11.12,5.27,531,10.83,2025-07-28
Rustic Cheese,Dairy,Autumn,0.50kg,7.03,11.12,5.27,297,48.09,2025-07-22
Rustic Cheese,Dairy,Monsoon,0.50kg,7.03,11.12,5.27,330,24.17,2025-07-30
Savory Butter,Dairy,Winter,0.10kg,6.71,11.62,5.65,524,8.01,2025-07-11
Savory Butter,Dairy,Spring,0.10kg,6.71,11.62,5.65,352,1.45,2025-07-02
Savory Butter,Dairy,Summer,0.10kg,6.71,11.62,5.65,982,3.97,2025-06-19
Savory Butter,Dairy,Autumn,0.10kg,6.71,11.62,5.65,544,1.62,2025-06-20
Savory Butter,Dairy,Monsoon,0.10kg,6.71,11.62,5.65,641,9.12,2025-07-12
Savory Butter,Dairy,Winter,0.20kg,5.79,8.21,5.87,171,11.17,2025-07-04
Savory Butter,Dairy,Spring,0.20kg,5.79,8.21,5.87,669,12.65,2025-07-19
Savory Butter,Dairy,Summer,0.20kg,5.79,8.21,5.87,528,9.45,2025-07-10
Savory Butter,Dairy,Autumn,0.20kg,5.79,8.21,5.87,458,13.56,2025-08-02
Savory Butter,Dairy,Monsoon,0.20kg,5.79,8.21,5.87,679,11.79,2025-06-20
Savory Butter,Dairy,Winter,0.50kg,7.14,9.44,6.78,215,7.65,2025-07-23
Savory Butter,Dairy,Spring,0.50kg,7.14,9.44,6.78,322,42.91,2025-08-02
Savory Butter,Dairy,Summer,0.50kg,7.14,9.44,6.78,436,51.27,2025-07-07
Savory Butter,Dairy,Autumn,0.50kg,7.14,9.44,6.78,332,31.22,2025-06-30
Savory Butter,Dairy,Monsoon,0.50kg,7.14,9.44,6.78,537,15.62,2025-07-02
Savory Yogurt,Dairy,Winter,0.10kg,6.24,9.13,5.84,357,5.22,2025-07-20
Savory Yogurt,Dairy,Spring,0.10kg,6.24,9.13,5.84,386,9.13,2025-07-05
Savory Yogurt,Dairy,Summer,0.10kg,6.24,9.13,5.84,615,9.99,2025-07-08
Savory Yogurt,Dairy,Autumn,0.10kg,6.24,9.13,5.84,380,7.11,2025-08-13
Savory Yogurt,Dairy,Monsoon,0.10kg,6.24,9.13,5.84,239,4.17,2025-07-26
Savory Yogurt,Dairy,Winter,0.20kg,5.02,8.02,6.27,418,17.56,2025-07-13
Savory Yogurt,Dairy,Spring,0.20kg,5.02,8.02,6.27,595,7.02,2025-07-07
Savory Yogurt,Dairy,Summer,0.20kg,5.02,8.02,6.27,630,19.01,2025-08-01
Savory Yogurt,Dairy,Autumn,0.20kg,5.02,8.02,6.27,291,13.57,2025-06-24
Savory Yogurt,Dairy,Monsoon,0.20kg,5.02,8.02,6.27,247,12.12,2025-08-14
Savory Yogurt,Dairy,Winter,0.50kg,5.71,8.45,6.88,374,24.36,2025-06-17
Savory Yogurt,Dairy,Spring,0.50kg,5.71,8.45,6.88,392,47.59,2025-06-29
Savory Yogurt,Dairy,Summer,0.50kg,5.71,8.45,6.88,768,10.62,2025-07-27
Savory Yogurt,Dairy,Autumn,0.50kg,5.71,8.45,6.88,425,5.82,2025-06-30
Savory Yogurt,Dairy,Monsoon,0.50kg,5.71,8.45,6.88,658,9.97,2025-07-09
Supreme Cheese,Dairy,Winter,0.10kg,5.4,9.54,5.72,245,7.42,2025-08-15
Supreme Cheese,Dairy,Spring,0.10kg,5.4,9.54,5.72,520,6.06,2025-08-10
Supreme Cheese,Dairy,Summer,0.10kg,5.4,9.54,5.72,997,8.1,2025-08-12
Supreme Cheese,Dairy,Autumn,0.10kg,5.4,9.54,5.72,603,5.25,2025-06-28
Supreme Cheese,Dairy,Monsoon,0.10kg,5.4,9.54,5.72,310,9.86,2025-07-19
Supreme Cheese,Dairy,Winter,0.20kg,6.37,11.08,5.59,309,8.53,2025-07-10
Supreme Cheese,Dairy,Spring,0.20kg,6.37,11.08,5.59,231,7.79,2025-08-06
Supreme Cheese,Dairy,Summer,0.20kg,6.37,11.08,5.59,379,3.58,2025-07-01
Supreme Cheese,Dairy,Autumn,0.20kg,6.37,11.08,5.59,607,12.49,2025-06-19
Supreme Cheese,Dairy,Monsoon,0.20kg,6.37,11.08,5.59,289,19.23,2025-07-05
Supreme Cheese,Dairy,Winter,0.50kg,7.77,11.14,5.76,197,32.46,2025-06-21
Supreme Cheese,Dairy,Spring,0.50kg,7.77,11.14,5.76,422,11.9,2025-08-14
Supreme Cheese,Dairy,Summer,0.50kg,7.77,11.14,5.76,1007,29.01,2025-08-01
Supreme Cheese,Dairy,Autumn,0.50kg,7.77,11.14,5.76,179,27.2,2025-08-08
Supreme Cheese,Dairy,Monsoon,0.50kg,7.77,11.14,5.76,559,41.05,2025-07-29
Supreme Yogurt,Dairy,Winter,0.10kg,7.56,10.88,6.68,215,3.52,2025-06-30
Supreme Yogurt,Dairy,Spring,0.10kg,7.56,10.88,6.68,186,6.68,2025-08-10
Supreme Yogurt,Dairy,Summer,0.10kg,7.56,10.88,6.68,702,5.69,2025-06-18
Supreme Yogurt,Dairy,Autumn,0.10kg,7.56,10.88,6.68,416,6.85,2025-07-07
Supreme Yogurt,Dairy,Monsoon,0.10kg,7.56,10.88,6.68,720,8.2,2025-08-12
Supreme Yogurt,Dairy,Winter,0.20kg,6.41,8.12,6.48,234,15.26,2025-07-31
Supreme Yogurt,Dairy,Spring,0.20kg,6.41,8.12,6.48,675,3.94,2025-07-11
Supreme Yogurt,Dairy,Summer,0.20kg,6.41,8.12,6.48,916,3.3,2025-06-24
Supreme Yogurt,Dairy,Autumn,0.20kg,6.41,8.12,6.48,288,13.07,2025-08-08
Supreme Yogurt,Dairy,Monsoon,0.20kg,6.41,8.12,6.48,412,3.25,2025-07-25
Supreme Yogurt,Dairy,Winter,0.50kg,7.07,8.06,5.96,521,15.78,2025-07-06
Supreme Yogurt,Dairy,Spring,0.50kg,7.07,8.06,5.96,218,30.64,2025-07-15
Supreme Yogurt,Dairy,Summer,0.50kg,7.07,8.06,5.96,1054,18.15,2025-07-05
Supreme Yogurt,Dairy,Autumn,0.50kg,7.07,8.06,5.96,555,23.04,2025-07-06
Supreme Yogurt,Dairy,Monsoon,0.50kg,7.07,8.06,5.96,396,27.18,2025-08-09
Urban Yogurt,Dairy,Winter,0.10kg,5.66,8.18,5.95,293,6.98,2025-07-06
Urban Yogurt,Dairy,Spring,0.10kg,5.66,8.18,5.95,692,8.91,2025-08-12
Urban Yogurt,Dairy,Summer,0.10kg,5.66,8.18,5.95,394,7.72,2025-07-25
Urban Yogurt,Dairy,Autumn,0.10kg,5.66,8.18,5.95,291,4.59,2025-07-16
Urban Yogurt,Dairy,Monsoon,0.10kg,5.66,8.18,5.95,332,1.95,2025-07-30
Urban Yogurt,Dairy,Winter,0.20kg,7.53,9.24,6.41,183,10.0,2025-07-11
Urban Yogurt,Dairy,Spring,0.20kg,7.53,9.24,6.41,539,9.47,2025-08-14
Urban Yogurt,Dairy,Summer,0.20kg,7.53,9.24,6.41,953,15.75,2025-07-29
Urban Yogurt,Dairy,Autumn,0.20kg,7.53,9.24,6.41,543,7.25,2025-07-12
Urban Yogurt,Dairy,Monsoon,0.20kg,7.53,9.24,6.41,409,11.48,2025-08-11
Urban Yogurt,Dairy,Winter,0.50kg,6.27,10.97,6.65,371,11.81,2025-08-15
Urban Yogurt,Dairy,Spring,0.50kg,6.27,10.97,6.65,419,44.32,2025-06-28
Urban Yogurt,Dairy,Summer,0.50kg,6.27,10.97,6.65,492,11.1,2025-08-10
Urban Yogurt,Dairy,Autumn,0.50kg,6.27,10.97,6.65,450,47.45,2025-07-11
Urban Yogurt,Dairy,Monsoon,0.50kg,6.27,10.97,6.65,511,43.32,2025-06-28
Vibrant Milk,Dairy,Winter,0.10kg,7.72,9.83,5.11,145,5.94,2025-07-20
Vibrant Milk,Dairy,Spring,0.10kg,7.72,9.83,5.11,696,2.78,2025-07-10
Vibrant Milk,Dairy,Summer,0.10kg,7.72,9.83,5.11,544,8.83,2025-06-28
Vibrant Milk,Dairy,Autumn,0.10kg,7.72,9.83,5.11,669,1.65,2025-06-16
Vibrant Milk,Dairy,Monsoon,0.10kg,7.72,9.83,5.11,314,1.51,2025-07-16
Vibrant Milk,Dairy,Winter,0.20kg,7.73,11.41,6.04,366,5.45,2025-08-02
Vibrant Milk,Dairy,Spring,0.20kg,7.73,11.41,6.04,247,15.37,2025-07-17
Vibrant Milk,Dairy,Summer,0.20kg,7.73,11.41,6.04,523,21.1,2025-07-16
Vibrant Milk,Dairy,Autumn,0.20kg,7.73,11.41,6.04,243,15.69,2025-06-27
Vibrant Milk,Dairy,Monsoon,0.20kg,7.73,11.41,6.04,532,9.3,2025-06-20
Vibrant Milk,Dairy,Winter,0.50kg,7.06,8.08,5.24,545,7.41,2025-07-13
Vibrant Milk,Dairy,Spring,0.50kg,7.06,8.08,5.24,355,47.89,2025-08-04
Vibrant Milk,Dairy,Summer,0.50kg,7.06,8.08,5.24,779,16.02,2025-06-30
Vibrant Milk,Dairy,Autumn,0.50kg,7.06,8.08,5.24,405,12.59,2025-08-15
Vibrant Milk,Dairy,Monsoon,0.50kg,7.06,8.08,5.24,472,29.31,2025-08-14
Classic Nuggets,Frozen Foods,Winter,1000ml,13.29,7.91,5.37,217,21.84,2025-11-26
Classic Nuggets,Frozen Foods,Spring,1000ml,13.29,7.91,5.37,234,15.0,2026-01-09
Classic Nuggets,Frozen Foods,Summer,1000ml,13.29,7.91,5.37,457,8.11,2026-04-15
Classic Nuggets,Frozen Foods,Autumn,1000ml,13.29,7.91,5.37,664,5.18,2026-02-26
Classic Nuggets,Frozen Foods,Monsoon,1000ml,13.29,7.91,5.37,759,3.56,2026-04-03
Classic Nuggets,Frozen Foods,Winter,2000ml,11.63,5.72,8.22,307,33.66,2026-03-13
Classic Nuggets,Frozen Foods,Spring,2000ml,11.63,5.72,8.22,695,37.24,2025-11-18
Classic Nuggets,Frozen Foods,Summer,2000ml,11.63,5.72,8.22,487,34.2,2025-12-08
Classic Nuggets,Frozen Foods,Autumn,2000ml,11.63,5.72,8.22,230,34.73,2025-12-30
Classic Nuggets,Frozen Foods,Monsoon,2000ml,11.63,5.72,8.22,516,17.72,2026-05-05
Classic Nuggets,Frozen Foods,Winter,500ml,11.19,7.89,5.29,563,5.49,2026-05-08
Classic Nuggets,Frozen Foods,Spring,500ml,11.19,7.89,5.29,297,7.24,2025-12-07
Classic Nuggets,Frozen Foods,Summer,500ml,11.19,7.89,5.29,768,8.89,2026-01-22
Classic Nuggets,Frozen Foods,Autumn,500ml,11.19,7.89,5.29,339,2.92,2026-01-30
Classic Nuggets,Frozen Foods,Monsoon,500ml,11.19,7.89,5.29,351,3.05,2026-04-11
Classic VegMix,Frozen Foods,Winter,1000ml,10.8,5.65,9.73,276,7.49,2026-04-02
Classic VegMix,Frozen Foods,Spring,1000ml,10.8,5.65,9.73,611,10.71,2026-05-08
Classic VegMix,Frozen Foods,Summer,1000ml,10.8,5.65,9.73,1018,15.04,2026-01-13
Classic VegMix,Frozen Foods,Autumn,1000ml,10.8,5.65,9.73,228,6.85,2026-02-25
Classic VegMix,Frozen Foods,Monsoon,1000ml,10.8,5.65,9.73,633,19.19,2026-01-16
Classic VegMix,Frozen Foods,Winter,2000ml,14.01,8.81,9.67,184,30.08,2025-11-26
Classic VegMix,Frozen Foods,Spring,2000ml,14.01,8.81,9.67,523,36.45,2026-05-07
Classic VegMix,Frozen Foods,Summer,2000ml,14.01,8.81,9.67,948,6.74,2026-02-01
Classic VegMix,Frozen Foods,Autumn,2000ml,14.01,8.81,9.67,505,33.12,2026-02-17
Classic VegMix,Frozen Foods,Monsoon,2000ml,14.01,8.81,9.67,342,14.54,2025-12-01
Classic VegMix,Frozen Foods,Winter,500ml,12.39,5.39,7.54,421,9.65,2026-05-06
Classic VegMix,Frozen Foods,Spring,500ml,12.39,5.39,7.54,388,7.23,2025-12-16
Classic VegMix,Frozen Foods,Summer,500ml,12.39,5.39,7.54,419,8.82,2026-03-26
Classic VegMix,Frozen Foods,Autumn,500ml,12.39,5.39,7.54,578,5.84,2026-04-26
Classic VegMix,Frozen Foods,Monsoon,500ml,12.39,5.39,7.54,245,1.29,2025-12-02
Essence IceCream,Frozen Foods,Winter,1000ml,15.04,5.09,8.44,252,11.85,2026-05-01
Essence IceCream,Frozen Foods,Spring,1000ml,15.04,5.09,8.44,468,8.09,2026-02-11
Essence IceCream,Frozen Foods,Summer,1000ml,15.04,5.09,8.44,903,18.62,2026-04-16
Essence IceCream,Frozen Foods,Autumn,1000ml,15.04,5.09,8.44,351,12.61,2025-12-28
Essence IceCream,Frozen Foods,Monsoon,1000ml,15.04,5.09,8.44,631,19.49,2026-05-10
Essence IceCream,Frozen Foods,Winter,2000ml,14.43,8.47,9.37,494,25.57,2026-04-13
Essence IceCream,Frozen Foods,Spring,2000ml,14.43,8.47,9.37,706,10.33,2026-04-28
Essence IceCream,Frozen Foods,Summer,2000ml,14.43,8.47,9.37,909,18.41,2026-02-12
Essence IceCream,Frozen Foods,Autumn,2000ml,14.43,8.47,9.37,528,42.87,2026-02-12
Essence IceCream,Frozen Foods,Monsoon,2000ml,14.43,8.47,9.37,800,28.03,2025-12-08
Essence IceCream,Frozen Foods,Winter,500ml,17.52,7.85,7.11,493,8.48,2026-02-13
Essence IceCream,Frozen Foods,Spring,500ml,17.52,7.85,7.11,368,7.3,2025-12-12
Essence IceCream,Frozen Foods,Summer,500ml,17.52,7.85,7.11,978,1.71,2026-01-31
Essence IceCream,Frozen Foods,Autumn,500ml,17.52,7.85,7.11,275,10.71,2025-11-15
Essence IceCream,Frozen Foods,Monsoon,500ml,17.52,7.85,7.11,789,6.13,2025-12-16
Fresh Fries,Frozen Foods,Winter,1000ml,17.81,6.34,7.42,305,3.2,2026-01-22
Fresh Fries,Frozen Foods,Spring,1000ml,17.81,6.34,7.42,476,3.73,2026-03-12
Fresh Fries,Frozen Foods,Summer,1000ml,17.81,6.34,7.42,566,14.74,2026-05-16
Fresh Fries,Frozen Foods,Autumn,1000ml,17.81,6.34,7.42,642,18.62,2025-11-20
Fresh Fries,Frozen Foods,Monsoon,1000ml,17.81,6.34,7.42,226,11.81,2026-01-05
Fresh Fries,Frozen Foods,Winter,2000ml,15.7,6.65,9.13,264,10.15,2026-04-21
Fresh Fries,Frozen Foods,Spring,2000ml,15.7,6.65,9.13,535,44.66,2026-03-06
Fresh Fries,Frozen Foods,Summer,2000ml,15.7,6.65,9.13,870,9.4,2026-04-04
Fresh Fries,Frozen Foods,Autumn,2000ml,15.7,6.65,9.13,393,38.98,2025-11-13
Fresh Fries,Frozen Foods,Monsoon,2000ml,15.7,6.65,9.13,602,7.08,2026-03-06
Fresh Fries,Frozen Foods,Winter,500ml,19.83,8.46,9.47,265,2.81,2026-04-10
Fresh Fries,Frozen Foods,Spring,500ml,19.83,8.46,9.47,359,10.67,2026-01-24
Fresh Fries,Frozen Foods,Summer,500ml,19.83,8.46,9.47,967,5.9,2026-02-06
Fresh Fries,Frozen Foods,Autumn,500ml,19.83,8.46,9.47,488,7.18,2025-12-09
Fresh Fries,Frozen Foods,Monsoon,500ml,19.83,8.46,9.47,740,1.99,2025-12-17
Fresh Nuggets,Frozen Foods,Winter,1000ml,18.81,5.69,8.9,434,17.9,2026-03-17
Fresh Nuggets,Frozen Foods,Spring,1000ml,18.81,5.69,8.9,266,19.29,2026-04-15
Fresh Nuggets,Frozen Foods,Summer,1000ml,18.81,5.69,8.9,525,20.16,2025-11-27
Fresh Nuggets,Frozen Foods,Autumn,1000ml,18.81,5.69,8.9,610,21.31,2026-01-01
Fresh Nuggets,Frozen Foods,Monsoon,1000ml,18.81,5.69,8.9,499,11.61,2026-03-07
Fresh Nuggets,Frozen Foods,Winter,2000ml,17.09,6.99,8.04,398,34.86,2026-04-11
Fresh Nuggets,Frozen Foods,Spring,2000ml,17.09,6.99,8.04,509,9.7,2026-02-14
Fresh Nuggets,Frozen Foods,Summer,2000ml,17.09,6.99,8.04,645,10.46,2026-02-25
Fresh Nuggets,Frozen Foods,Autumn,2000ml,17.09,6.99,8.04,486,11.77,2026-04-07
Fresh Nuggets,Frozen Foods,Monsoon,2000ml,17.09,6.99,8.04,315,39.24,2026-02-01
Fresh Nuggets,Frozen Foods,Winter,500ml,17.86,7.21,5.22,324,5.49,2026-03-16
Fresh Nuggets,Frozen Foods,Spring,500ml,17.86,7.21,5.22,267,7.66,2026-04-05
Fresh Nuggets,Frozen Foods,Summer,500ml,17.86,7.21,5.22,535,2.51,2025-12-11
Fresh Nuggets,Frozen Foods,Autumn,500ml,17.86,7.21,5.22,384,9.68,2026-04-09
Fresh Nuggets,Frozen Foods,Monsoon,500ml,17.86,7.21,5.22,770,2.72,2025-12-07
Golden Fries,Frozen Foods,Winter,1000ml,18.34,5.18,8.73,484,18.56,2025-11-17
Golden Fries,Frozen Foods,Spring,1000ml,18.34,5.18,8.73,538,13.71,2026-05-12
Golden Fries,Frozen Foods,Summer,1000ml,18.34,5.18,8.73,443,5.18,2025-12-21
Golden Fries,Frozen Foods,Autumn,1000ml,18.34,5.18,8.73,485,20.74,2026-01-10
Golden Fries,Frozen Foods,Monsoon,1000ml,18.34,5.18,8.73,680,12.16,2026-04-14
Golden Fries,Frozen Foods,Winter,2000ml,12.33,7.61,5.36,214,32.18,2026-04-02
Golden Fries,Frozen Foods,Spring,2000ml,12.33,7.61,5.36,243,37.87,2026-03-08
Golden Fries,Frozen Foods,Summer,2000ml,12.33,7.61,5.36,828,21.73,2026-01-06
Golden Fries,Frozen Foods,Autumn,2000ml,12.33,7.61,5.36,627,34.44,2026-01-18
Golden Fries,Frozen Foods,Monsoon,2000ml,12.33,7.61,5.36,466,48.4,2026-01-01
Golden Fries,Frozen Foods,Winter,500ml,11.82,9.78,9.79,373,9.91,2026-03-16
Golden Fries,Frozen Foods,Spring,500ml,11.82,9.78,9.79,327,7.19,2025-12-18
Golden Fries,Frozen Foods,Summer,500ml,11.82,9.78,9.79,863,6.64,2025-12-25
Golden Fries,Frozen Foods,Autumn,500ml,11.82,9.78,9.79,596,7.41,2026-05-13
Golden Fries,Frozen Foods,Monsoon,500ml,11.82,9.78,9.79,750,8.42,2026-01-02
Golden Nuggets,Frozen Foods,Winter,1000ml,13.72,6.53,7.79,170,18.29,2026-04-24
Golden Nuggets,Frozen Foods,Spring,1000ml,13.72,6.53,7.79,246,5.33,2026-02-10
Golden Nuggets,Frozen Foods,Summer,1000ml,13.72,6.53,7.79,442,26.8,2025-12-07
Golden Nuggets,Frozen Foods,Autumn,1000ml,13.72,6.53,7.79,188,4.74,2026-01-17
Golden Nuggets,Frozen Foods,Monsoon,1000ml,13.72,6.53,7.79,748,21.58,2026-05-11
Golden Nuggets,Frozen Foods,Winter,2000ml,12.78,5.23,5.89,420,19.74,2026-02-28
Golden Nuggets,Frozen Foods,Spring,2000ml,12.78,5.23,5.89,479,49.42,2026-05-06
Golden Nuggets,Frozen Foods,Summer,2000ml,12.78,5.23,5.89,604,23.77,2025-12-10
Golden Nuggets,Frozen Foods,Autumn,2000ml,12.78,5.23,5.89,214,30.25,2025-12-07
Golden Nuggets,Frozen Foods,Monsoon,2000ml,12.78,5.23,5.89,236,20.1,2026-01-12
Golden Nuggets,Frozen Foods,Winter,500ml,19.73,6.73,6.67,495,1.22,2026-02-14
Golden Nuggets,Frozen Foods,Spring,500ml,19.73,6.73,6.67,353,2.06,2026-01-22
Golden Nuggets,Frozen Foods,Summer,500ml,19.73,6.73,6.67,631,2.66,2026-01-22
Golden Nuggets,Frozen Foods,Autumn,500ml,19.73,6.73,6.67,484,4.36,2025-11-21
Golden Nuggets,Frozen Foods,Monsoon,500ml,19.73,6.73,6.67,574,7.71,2025-12-29
Natural Nuggets,Frozen Foods,Winter,1000ml,19.58,8.31,5.68,236,18.69,2026-03-31
Natural Nuggets,Frozen Foods,Spring,1000ml,19.58,8.31,5.68,432,18.62,2026-05-15
Natural Nuggets,Frozen Foods,Summer,1000ml,19.58,8.31,5.68,607,3.53,2026-01-31
Natural Nuggets,Frozen Foods,Autumn,1000ml,19.58,8.31,5.68,249,15.02,2026-04-01
Natural Nuggets,Frozen Foods,Monsoon,1000ml,19.58,8.31,5.68,339,15.71,2025-11-20
Natural Nuggets,Frozen Foods,Winter,2000ml,13.33,7.66,5.48,472,39.49,2026-04-19
Natural Nuggets,Frozen Foods,Spring,2000ml,13.33,7.66,5.48,559,9.29,2026-04-07
Natural Nuggets,Frozen Foods,Summer,2000ml,13.33,7.66,5.48,678,15.82,2026-02-24
Natural Nuggets,Frozen Foods,Autumn,2000ml,13.33,7.66,5.48,334,21.49,2025-12-05
Natural Nuggets,Frozen Foods,Monsoon,2000ml,13.33,7.66,5.48,772,36.09,2025-12-17
Natural Nuggets,Frozen Foods,Winter,500ml,13.95,9.01,6.54,298,6.77,2026-04-14
Natural Nuggets,Frozen Foods,Spring,500ml,13.95,9.01,6.54,596,8.28,2026-01-12
Natural Nuggets,Frozen Foods,Summer,500ml,13.95,9.01,6.54,421,11.66,2026-01-29
Natural Nuggets,Frozen Foods,Autumn,500ml,13.95,9.01,6.54,565,4.33,2026-02-23
Natural Nuggets,Frozen Foods,Monsoon,500ml,13.95,9.01,6.54,621,4.61,2026-04-26
Natural Pizza,Frozen Foods,Winter,1000ml,14.29,9.04,5.79,315,5.55,2026-03-21
Natural Pizza,Frozen Foods,Spring,1000ml,14.29,9.04,5.79,703,19.51,2025-11-24
Natural Pizza,Frozen Foods,Summer,1000ml,14.29,9.04,5.79,729,13.85,2026-02-14
Natural Pizza,Frozen Foods,Autumn,1000ml,14.29,9.04,5.79,327,24.17,2025-11-24
Natural Pizza,Frozen Foods,Monsoon,1000ml,14.29,9.04,5.79,792,24.65,2026-02-21
Natural Pizza,Frozen Foods,Winter,2000ml,14.35,8.58,9.61,518,39.94,2026-01-29
Natural Pizza,Frozen Foods,Spring,2000ml,14.35,8.58,9.61,223,27.16,2026-03-08
Natural Pizza,Frozen Foods,Summer,2000ml,14.35,8.58,9.61,257,30.38,2026-01-30
Natural Pizza,Frozen Foods,Autumn,2000ml,14.35,8.58,9.61,500,29.57,2025-12-20
Natural Pizza,Frozen Foods,Monsoon,2000ml,14.35,8.58,9.61,436,41.52,2026-01-16
Natural Pizza,Frozen Foods,Winter,500ml,14.39,6.12,5.92,504,5.68,2025-12-16
Natural Pizza,Frozen Foods,Spring,500ml,14.39,6.12,5.92,710,9.19,2026-02-13
Natural Pizza,Frozen Foods,Summer,500ml,14.39,6.12,5.92,571,5.74,2026-04-15
Natural Pizza,Frozen Foods,Autumn,500ml,14.39,6.12,5.92,523,4.05,2026-04-27
Natural Pizza,Frozen Foods,Monsoon,500ml,14.39,6.12,5.92,686,3.49,2026-02-11
Organic Pizza,Frozen Foods,Winter,1000ml,11.11,9.8,5.27,465,20.3,2025-11-15
Organic Pizza,Frozen Foods,Spring,1000ml,11.11,9.8,5.27,386,9.69,2026-01-09
Organic Pizza,Frozen Foods,Summer,1000ml,11.11,9.8,5.27,645,23.88,2026-04-26
Organic Pizza,Frozen Foods,Autumn,1000ml,11.11,9.8,5.27,419,24.34,2025-11-30
Organic Pizza,Frozen Foods,Monsoon,1000ml,11.11,9.8,5.27,270,12.25,2026-03-30
Organic Pizza,Frozen Foods,Winter,2000ml,18.78,6.51,6.77,315,37.74,2025-12-19
Organic Pizza,Frozen Foods,Spring,2000ml,18.78,6.51,6.77,333,39.84,2026-01-13
Organic Pizza,Frozen Foods,Summer,2000ml,18.78,6.51,6.77,557,24.64,2026-04-29
Organic Pizza,Frozen Foods,Autumn,2000ml,18.78,6.51,6.77,328,36.74,2026-01-14
Organic Pizza,Frozen Foods,Monsoon,2000ml,18.78,6.51,6.77,573,38.4,2026-05-07
Organic Pizza,Frozen Foods,Winter,500ml,16.37,8.62,7.03,359,10.77,2026-05-09
Organic Pizza,Frozen Foods,Spring,500ml,16.37,8.62,7.03,415,2.46,2026-03-25
Organic Pizza,Frozen Foods,Summer,500ml,16.37,8.62,7.03,341,13.32,2026-01-04
Organic Pizza,Frozen Foods,Autumn,500ml,16.37,8.62,7.03,589,7.36,2026-02-04
Organic Pizza,Frozen Foods,Monsoon,500ml,16.37,8.62,7.03,338,2.59,2026-02-18
Premium Pizza,Frozen Foods,Winter,1000ml,19.62,6.83,6.66,467,15.69,2026-01-13
Premium Pizza,Frozen Foods,Spring,1000ml,19.62,6.83,6.66,271,17.65,2026-02-07
Premium Pizza,Frozen Foods,Summer,1000ml,19.62,6.83,6.66,373,20.37,2026-04-04
Premium Pizza,Frozen Foods,Autumn,1000ml,19.62,6.83,6.66,312,6.44,2026-04-04
Premium Pizza,Frozen Foods,Monsoon,1000ml,19.62,6.83,6.66,442,3.11,2026-02-09
Premium Pizza,Frozen Foods,Winter,2000ml,19.22,5.98,5.71,378,43.47,2025-12-02
Premium Pizza,Frozen Foods,Spring,2000ml,19.22,5.98,5.71,700,29.71,2026-04-23
Premium Pizza,Frozen Foods,Summer,2000ml,19.22,5.98,5.71,926,52.74,2026-03-17
Premium Pizza,Frozen Foods,Autumn,2000ml,19.22,5.98,5.71,521,28.53,2026-03-09
Premium Pizza,Frozen Foods,Monsoon,2000ml,19.22,5.98,5.71,533,20.83,2026-04-15
Premium Pizza,Frozen Foods,Winter,500ml,14.94,6.93,7.2,484,6.33,2026-03-20
Premium Pizza,Frozen Foods,Spring,500ml,14.94,6.93,7.2,610,3.12,2026-03-21
Premium Pizza,Frozen Foods,Summer,500ml,14.94,6.93,7.2,489,8.19,2025-11-21
Premium Pizza,Frozen Foods,Autumn,500ml,14.94,6.93,7.2,418,6.19,2026-05-03
Premium Pizza,Frozen Foods,Monsoon,500ml,14.94,6.93,7.2,389,10.35,2026-05-09
Pure Nuggets,Frozen Foods,Winter,1000ml,10.82,5.26,6.12,197,10.27,2026-03-31
Pure Nuggets,Frozen Foods,Spring,1000ml,10.82,5.26,6.12,665,16.79,2026-03-11
Pure Nuggets,Frozen Foods,Summer,1000ml,10.82,5.26,6.12,719,19.23,2026-04-13
Pure Nuggets,Frozen Foods,Autumn,1000ml,10.82,5.26,6.12,201,9.52,2026-01-11
Pure Nuggets,Frozen Foods,Monsoon,1000ml,10.82,5.26,6.12,382,13.27,2025-12-07
Pure Nuggets,Frozen Foods,Winter,2000ml,17.64,7.15,8.59,409,23.79,2026-01-31
Pure Nuggets,Frozen Foods,Spring,2000ml,17.64,7.15,8.59,325,45.53,2026-03-26
Pure Nuggets,Frozen Foods,Summer,2000ml,17.64,7.15,8.59,724,41.74,2026-04-30
Pure Nuggets,Frozen Foods,Autumn,2000ml,17.64,7.15,8.59,509,49.07,2025-11-17
Pure Nuggets,Frozen Foods,Monsoon,2000ml,17.64,7.15,8.59,586,43.07,2026-04-21
Pure Nuggets,Frozen Foods,Winter,500ml,10.62,5.61,7.02,148,9.06,2026-01-28
