Product_Name,Category,Season,Weight_Volume,Height_cm,Width_cm,Depth_cm,Sales_Last_30_Days,Profit_Per_Unit,Expiry_Date
Golden Milk,Dairy,Spring,0.10kg,5.65,9.59,6.28,514,6.29,2025-07-17
Golden Milk,Dairy,Summer,0.10kg,5.65,9.59,6.28,523,2.32,2025-07-29
Golden Milk,Dairy,Autumn,0.10kg,5.65,9.59,6.28,542,7.87,2025-08-14
Golden Milk,Dairy,Monsoon,0.10kg,5.65,9.59,6.28,458,5.18,2025-06-28
Golden Milk,Dairy,Winter,0.20kg,7.42,8.39,5.33,243,17.17,2025-08-13
Golden Milk,Dairy,Spring,0.20kg,7.42,8.39,5.33,603,3.95,2025-07-07
Golden Milk,Dairy,Summer,0.20kg,7.42,8.39,5.33,692,21.65,2025-08-03
Golden Milk,Dairy,Autumn,0.20kg,7.42,8.39,5.33,255,7.26,2025-07-21
Golden Milk,Dairy,Monsoon,0.20kg,7.42,8.39,5.33,630,7.94,2025-07-26
Golden Milk,Dairy,Winter,0.50kg,5.42,9.11,6.84,203,20.41,2025-07-04
Golden Milk,Dairy,Spring,0.50kg,5.42,9.11,6.84,365,17.29,2025-07-29
Golden Milk,Dairy,Summer,0.50kg,5.42,9.11,6.84,966,10.29,2025-06-28
Golden Milk,Dairy,Autumn,0.50kg,5.42,9.11,6.84,514,38.57,2025-06-29
Golden Milk,Dairy,Monsoon,0.50kg,5.42,9.11,6.84,437,40.44,2025-07-28
Golden Paneer,Dairy,Winter,0.10kg,7.97,10.22,6.76,460,3.26,2025-06-25
Golden Paneer,Dairy,Spring,0.10kg,7.97,10.22,6.76,595,1.27,2025-07-11
Golden Paneer,Dairy,Summer,0.10kg,7.97,10.22,6.76,994,3.43,2025-08-06
Golden Paneer,Dairy,Autumn,0.10kg,7.97,10.22,6.76,660,2.28,2025-06-29
Golden Paneer,Dairy,Monsoon,0.10kg,7.97,10.22,6.76,794,1.75,2025-07-21
Golden Paneer,Dairy,Winter,0.20kg,7.79,11.45,5.43,139,17.21,2025-07-22
Golden Paneer,Dairy,Spring,0.20kg,7.79,11.45,5.43,686,3.6,2025-08-09
Golden Paneer,Dairy,Summer,0.20kg,7.79,11.45,5.43,797,13.19,2025-06-26
Golden Paneer,Dairy,Autumn,0.20kg,7.79,11.45,5.43,362,3.64,2025-07-23
Golden Paneer,Dairy,Monsoon,0.20kg,7.79,11.45,5.43,606,8.1,2025-07-01
Golden Paneer,Dairy,Winter,0.50kg,7.77,9.96,6.92,501,44.38,2025-08-04
Golden Paneer,Dairy,Spring,0.50kg,7.77,9.96,6.92,564,31.88,2025-06-28
Golden Paneer,Dairy,Summer,0.50kg,7.77,9.96,6.92,487,41.49,2025-06-17
Golden Paneer,Dairy,Autumn,0.50kg,7.77,9.96,6.92,699,21.93,2025-07-29
Golden Paneer,Dairy,Monsoon,0.50kg,7.77,9.96,6.92,224,26.36,2025-07-25
Golden Yogurt,Dairy,Winter,0.10kg,6.7,9.96,6.7,461,3.18,2025-06-21
Golden Yogurt,Dairy,Spring,0.10kg,6.7,9.96,6.7,431,5.8,2025-08-07
Golden Yogurt,Dairy,Summer,0.10kg,6.7,9.96,6.7,774,7.73,2025-08-10
Golden Yogurt,Dairy,Autumn,0.10kg,6.7,9.96,6.7,451,3.74,2025-07-05
Golden Yogurt,Dairy,Monsoon,0.10kg,6.7,9.96,6.7,794,6.01,2025-08-04
Golden Yogurt,Dairy,Winter,0.20kg,7.18,10.14,5.06,238,6.97,2025-08-05
Golden Yogurt,Dairy,Spring,0.20kg,7.18,10.14,5.06,556,2.75,2025-06-17
Golden Yogurt,Dairy,Summer,0.20kg,7.18,10.14,5.06,369,7.13,2025-07-17
Golden Yogurt,Dairy,Autumn,0.20kg,7.18,10.14,5.06,450,19.85,2025-07-21
Golden Yogurt,Dairy,Monsoon,0.20kg,7.18,10.14,5.06,771,12.57,2025-07-19
Golden Yogurt,Dairy,Winter,0.50kg,6.9,10.16,6.08,282,23.13,2025-07-04
Golden Yogurt,Dairy,Spring,0.50kg,6.9,10.16,6.08,410,30.27,2025-08-14
Golden Yogurt,Dairy,Summer,0.50kg,6.9,10.16,6.08,917,35.72,2025-07-23
Golden Yogurt,Dairy,Autumn,0.50kg,6.9,10.16,6.08,375,49.62,2025-07-12
Golden Yogurt,Dairy,Monsoon,0.50kg,6.9,10.16,6.08,612,17.69,2025-07-17
Natural Butter,Dairy,Winter,0.10kg,7.81,11.09,6.45,223,2.32,2025-06-24
Natural Butter,Dairy,Spring,0.10kg,7.81,11.09,6.45,616,2.14,2025-07-22
Natural Butter,Dairy,Summer,0.10kg,7.81,11.09,6.45,558,10.56,2025-08-13
Natural Butter,Dairy,Autumn,0.10kg,7.81,11.09,6.45,226,3.63,2025-08-08
Natural Butter,Dairy,Monsoon,0.10kg,7.81,11.09,6.45,209,9.07,2025-07-20
Natural Butter,Dairy,Winter,0.20kg,6.51,9.51,6.74,280,10.3,2025-07-05
Natural Butter,Dairy,Spring,0.20kg,6.51,9.51,6.74,333,14.56,2025-06-28
Natural Butter,Dairy,Summer,0.20kg,6.51,9.51,6.74,931,10.38,2025-07-28
Natural Butter,Dairy,Autumn,0.20kg,6.51,9.51,6.74,532,12.54,2025-08-09
Natural Butter,Dairy,Monsoon,0.20kg,6.51,9.51,6.74,425,10.58,2025-08-04
Natural Butter,Dairy,Winter,0.50kg,5.66,10.91,5.15,437,39.24,2025-06-18
Natural Butter,Dairy,Spring,0.50kg,5.66,10.91,5.15,466,8.12,2025-07-20
Natural Butter,Dairy,Summer,0.50kg,5.66,10.91,5.15,716,37.47,2025-07-08
Natural Butter,Dairy,Autumn,0.50kg,5.66,10.91,5.15,504,32.59,2025-08-07
Natural Butter,Dairy,Monsoon,0.50kg,5.66,10.91,5.15,495,47.48,2025-07-19
Natural Cheese,Dairy,Winter,0.10kg,7.32,10.99,6.48,391,5.89,2025-08-02
Natural Cheese,Dairy,Spring,0.10kg,7.32,10.99,6.48,460,7.46,2025-06-21
Natural Cheese,Dairy,Summer,0.10kg,7.32,10.99,6.48,705,2.74,2025-06-25
Natural Cheese,Dairy,Autumn,0.10kg,7.32,10.99,6.48,389,3.4,2025-08-05
Natural Cheese,Dairy,Monsoon,0.10kg,7.32,10.99,6.48,773,3.85,2025-07-22
Natural Cheese,Dairy,Winter,0.20kg,6.0,11.64,5.23,273,6.45,2025-08-05
Natural Cheese,Dairy,Spring,0.20kg,6.0,11.64,5.23,614,18.06,2025-08-08
Natural Cheese,Dairy,Summer,0.20kg,6.0,11.64,5.23,587,2.97,2025-08-01
Natural Cheese,Dairy,Autumn,0.20kg,6.0,11.64,5.23,284,13.16,2025-07-17
Natural Cheese,Dairy,Monsoon,0.20kg,6.0,11.64,5.23,409,2.06,2025-07-03
Natural Cheese,Dairy,Winter,0.50kg,5.91,11.83,6.15,201,12.99,2025-07-03
Natural Cheese,Dairy,Spring,0.50kg,5.91,11.83,6.15,242,45.65,2025-06-24
Natural Cheese,Dairy,Summer,0.50kg,5.91,11.83,6.15,406,22.41,2025-07-15
Natural Cheese,Dairy,Autumn,0.50kg,5.91,11.83,6.15,307,44.35,2025-07-05
Natural Cheese,Dairy,Monsoon,0.50kg,5.91,11.83,6.15,297,19.55,2025-06-28
Natural Milk,Dairy,Winter,0.10kg,6.58,8.43,6.35,522,4.69,2025-07-05
Natural Milk,Dairy,Spring,0.10kg,6.58,8.43,6.35,337,5.43,2025-07-03
Natural Milk,Dairy,Summer,0.10kg,6.58,8.43,6.35,685,3.21,2025-07-20
Natural Milk,Dairy,Autumn,0.10kg,6.58,8.43,6.35,529,3.14,2025-07-19
Natural Milk,Dairy,Monsoon,0.10kg,6.58,8.43,6.35,602,3.45,2025-08-08
Natural Milk,Dairy,Winter,0.20kg,7.05,9.5,5.36,520,11.75,2025-07-08
Natural Milk,Dairy,Spring,0.20kg,7.05,9.5,5.36,370,19.38,2025-06-30
Natural Milk,Dairy,Summer,0.20kg,7.05,9.5,5.36,414,8.43,2025-06-30
Natural Milk,Dairy,Autumn,0.20kg,7.05,9.5,5.36,527,16.14,2025-07-08
Natural Milk,Dairy,Monsoon,0.20kg,7.05,9.5,5.36,730,2.8,2025-07-31
Natural Milk,Dairy,Winter,0.50kg,6.86,10.17,5.37,355,31.56,2025-08-07
Natural Milk,Dairy,Spring,0.50kg,6.86,10.17,5.37,558,11.73,2025-08-15
Natural Milk,Dairy,Summer,0.50kg,6.86,10.17,5.37,300,25.56,2025-08-07
Natural Milk,Dairy,Autumn,0.50kg,6.86,10.17,5.37,189,14.99,2025-06-22
Natural Milk,Dairy,Monsoon,0.50kg,6.86,10.17,5.37,628,33.04,2025-08-08
Natural Paneer,Dairy,Winter,0.10kg,5.0,9.81,5.87,345,3.81,2025-07-14
Natural Paneer,Dairy,Spring,0.10kg,5.0,9.81,5.87,380,7.51,2025-06-23
Natural Paneer,Dairy,Summer,0.10kg,5.0,9.81,5.87,543,9.47,2025-07-11
Natural Paneer,Dairy,Autumn,0.10kg,5.0,9.81,5.87,268,9.05,2025-08-03
Natural Paneer,Dairy,Monsoon,0.10kg,5.0,9.81,5.87,589,1.38,2025-07-22
Natural Paneer,Dairy,Winter,0.20kg,6.46,11.55,5.46,461,16.76,2025-07-20
Natural Paneer,Dairy,Spring,0.20kg,6.46,11.55,5.46,525,14.7,2025-07-17
Natural Paneer,Dairy,Summer,0.20kg,6.46,11.55,5.46,813,8.03,2025-07-21
Natural Paneer,Dairy,Autumn,0.20kg,6.46,11.55,5.46,249,15.14,2025-06-24
Natural Paneer,Dairy,Monsoon,0.20kg,6.46,11.55,5.46,437,2.44,2025-08-10
Natural Paneer,Dairy,Winter,0.50kg,7.88,8.81,6.68,240,41.8,2025-07-06
Natural Paneer,Dairy,Spring,0.50kg,7.88,8.81,6.68,548,9.63,2025-08-07
Natural Paneer,Dairy,Summer,0.50kg,7.88,8.81,6.68,593,26.6,2025-08-05
Natural Paneer,Dairy,Autumn,0.50kg,7.88,8.81,6.68,242,34.63,2025-07-31
Natural Paneer,Dairy,Monsoon,0.50kg,7.88,8.81,6.68,480,27.01,2025-06-26
Natural Yogurt,Dairy,Winter,0.10kg,6.48,11.61,6.05,485,2.9,2025-06-30
Natural Yogurt,Dairy,Spring,0.10kg,6.48,11.61,6.05,370,8.18,2025-07-10
Natural Yogurt,Dairy,Summer,0.10kg,6.48,11.61,6.05,933,5.91,2025-06-16
Natural Yogurt,Dairy,Autumn,0.10kg,6.48,11.61,6.05,468,6.95,2025-07-12
Natural Yogurt,Dairy,Monsoon,0.10kg,6.48,11.61,6.05,662,4.56,2025-06-19
Natural Yogurt,Dairy,Winter,0.20kg,5.63,11.96,6.43,228,10.06,2025-07-22
Natural Yogurt,Dairy,Spring,0.20kg,5.63,11.96,6.43,244,2.42,2025-06-22
Natural Yogurt,Dairy,Summer,0.20kg,5.63,11.96,6.43,272,15.55,2025-06-17
Natural Yogurt,Dairy,Autumn,0.20kg,5.63,11.96,6.43,186,18.89,2025-07-17
Natural Yogurt,Dairy,Monsoon,0.20kg,5.63,11.96,6.43,459,15.52,2025-07-25
Natural Yogurt,Dairy,Winter,0.50kg,5.34,10.11,6.4,258,19.17,2025-08-08
Natural Yogurt,Dairy,Spring,0.50kg,5.34,10.11,6.4,528,5.12,2025-07-30
Natural Yogurt,Dairy,Summer,0.50kg,5.34,10.11,6.4,357,50.21,2025-07-11
Natural Yogurt,Dairy,Autumn,0.50kg,5.34,10.11,6.4,620,24.85,2025-06-27
Natural Yogurt,Dairy,Monsoon,0.50kg,5.34,10.11,6.4,482,42.93,2025-07-09
Organic Butter,Dairy,Winter,0.10kg,6.98,11.31,5.81,316,7.05,2025-07-19
Organic Butter,Dairy,Spring,0.10kg,6.98,11.31,5.81,373,5.84,2025-06-21
Organic Butter,Dairy,Summer,0.10kg,6.98,11.31,5.81,849,3.58,2025-08-04
Organic Butter,Dairy,Autumn,0.10kg,6.98,11.31,5.81,224,1.47,2025-08-05
Organic Butter,Dairy,Monsoon,0.10kg,6.98,11.31,5.81,418,6.59,2025-07-17
Organic Butter,Dairy,Winter,0.20kg,5.88,9.45,6.01,367,15.37,2025-07-16
Organic Butter,Dairy,Spring,0.20kg,5.88,9.45,6.01,432,6.59,2025-07-28
Organic Butter,Dairy,Summer,0.20kg,5.88,9.45,6.01,667,12.34,2025-08-01
Organic Butter,Dairy,Autumn,0.20kg,5.88,9.45,6.01,240,9.36,2025-06-24
Organic Butter,Dairy,Monsoon,0.20kg,5.88,9.45,6.01,281,5.67,2025-07-17
Organic Butter,Dairy,Winter,0.50kg,6.11,10.43,5.11,407,20.73,2025-08-09
Organic Butter,Dairy,Spring,0.50kg,6.11,10.43,5.11,585,34.73,2025-07-01
Organic Butter,Dairy,Summer,0.50kg,6.11,10.43,5.11,962,21.36,2025-06-30
Organic Butter,Dairy,Autumn,0.50kg,6.11,10.43,5.11,379,12.07,2025-08-14
Organic Butter,Dairy,Monsoon,0.50kg,6.11,10.43,5.11,341,26.85,2025-07-17
Organic Cheese,Dairy,Winter,0.10kg,6.66,8.91,6.64,524,6.05,2025-06-29
Organic Cheese,Dairy,Spring,0.10kg,6.66,8.91,6.64,358,9.8,2025-08-09
Organic Cheese,Dairy,Summer,0.10kg,6.66,8.91,6.64,998,3.98,2025-06-16
Organic Cheese,Dairy,Autumn,0.10kg,6.66,8.91,6.64,248,8.49,2025-06-21
Organic Cheese,Dairy,Monsoon,0.10kg,6.66,8.91,6.64,794,4.8,2025-07-06
Organic Cheese,Dairy,Winter,0.20kg,6.55,11.7,6.19,148,9.72,2025-06-17
Organic Cheese,Dairy,Spring,0.20kg,6.55,11.7,6.19,237,18.4,2025-06-17
Organic Cheese,Dairy,Summer,0.20kg,6.55,11.7,6.19,352,6.27,2025-08-03
Organic Cheese,Dairy,Autumn,0.20kg,6.55,11.7,6.19,319,9.5,2025-08-06
Organic Cheese,Dairy,Monsoon,0.20kg,6.55,11.7,6.19,379,8.82,2025-07-27
Organic Cheese,Dairy,Winter,0.50kg,7.64,8.45,5.5,196,13.29,2025-07-12
Organic Cheese,Dairy,Spring,0.50kg,7.64,8.45,5.5,506,14.94,2025-08-01
Organic Cheese,Dairy,Summer,0.50kg,7.64,8.45,5.5,622,23.82,2025-06-21
Organic Cheese,Dairy,Autumn,0.50kg,7.64,8.45,5.5,387,28.72,2025-07-24
Organic Cheese,Dairy,Monsoon,0.50kg,7.64,8.45,5.5,286,6.94,2025-08-08
Organic Milk,Dairy,Winter,0.10kg,5.25,10.77,7.0,514,1.73,2025-08-09
Organic Milk,Dairy,Spring,0.10kg,5.25,10.77,7.0,564,7.39,2025-07-17
Organic Milk,Dairy,Summer,0.10kg,5.25,10.77,7.0,675,4.58,2025-07-10
Organic Milk,Dairy,Autumn,0.10kg,5.25,10.77,7.0,588,1.01,2025-07-11
Organic Milk,Dairy,Monsoon,0.10kg,5.25,10.77,7.0,781,5.08,2025-06-20
Organic Milk,Dairy,Winter,0.20kg,7.78,8.06,5.34,273,4.79,2025-06-17
Organic Milk,Dairy,Spring,0.20kg,7.78,8.06,5.34,412,7.62,2025-07-22
Organic Milk,Dairy,Summer,0.20kg,7.78,8.06,5.34,1011,21.72,2025-07-16
Organic Milk,Dairy,Autumn,0.20kg,7.78,8.06,5.34,421,17.45,2025-07-12
Organic Milk,Dairy,Monsoon,0.20kg,7.78,8.06,5.34,819,11.65,2025-07-30
Organic Milk,Dairy,Winter,0.50kg,7.3,11.73,6.36,522,15.83,2025-07-14
Organic Milk,Dairy,Spring,0.50kg,7.3,11.73,6.36,660,8.03,2025-07-27
Organic Milk,Dairy,Summer,0.50kg,7.3,11.73,6.36,780,51.73,2025-07-31
Organic Milk,Dairy,Autumn,0.50kg,7.3,11.73,6.36,617,20.93,2025-07-12
Organic Milk,Dairy,Monsoon,0.50kg,7.3,11.73,6.36,630,9.63,2025-07-18
Organic Paneer,Dairy,Winter,0.10kg,6.24,9.73,6.92,223,6.43,2025-06-16
Organic Paneer,Dairy,Spring,0.10kg,6.24,9.73,6.92,569,9.82,2025-07-03
Organic Paneer,Dairy,Summer,0.10kg,6.24,9.73,6.92,280,3.44,2025-07-20
Organic Paneer,Dairy,Autumn,0.10kg,6.24,9.73,6.92,503,9.83,2025-07-06
Organic Paneer,Dairy,Monsoon,0.10kg,6.24,9.73,6.92,747,1.9,2025-08-09
Organic Paneer,Dairy,Winter,0.20kg,5.52,11.32,6.98,278,4.96,2025-08-07
Organic Paneer,Dairy,Spring,0.20kg,5.52,11.32,6.98,345,19.65,2025-06-27
Organic Paneer,Dairy,Summer,0.20kg,5.52,11.32,6.98,672,11.05,2025-07-29
Organic Paneer,Dairy,Autumn,0.20kg,5.52,11.32,6.98,405,10.23,2025-06-22
Organic Paneer,Dairy,Monsoon,0.20kg,5.52,11.32,6.98,774,3.25,2025-08-01
Organic Paneer,Dairy,Winter,0.50kg,5.82,9.31,5.09,198,12.69,2025-06-29
Organic Paneer,Dairy,Spring,0.50kg,5.82,9.31,5.09,189,25.52,2025-08-12
Organic Paneer,Dairy,Summer,0.50kg,5.82,9.31,5.09,605,42.2,2025-07-04
Organic Paneer,Dairy,Autumn,0.50kg,5.82,9.31,5.09,335,13.65,2025-08-04
Organic Paneer,Dairy,Monsoon,0.50kg,5.82,9.31,5.09,283,9.42,2025-06-29
Organic Yogurt,Dairy,Winter,0.10kg,5.53,8.62,5.7,462,2.53,2025-07-01
Organic Yogurt,Dairy,Spring,0.10kg,5.53,8.62,5.7,370,7.61,2025-07-21
Organic Yogurt,Dairy,Summer,0.10kg,5.53,8.62,5.7,804,6.44,2025-06-22
Organic Yogurt,Dairy,Autumn,0.10kg,5.53,8.62,5.7,452,1.46,2025-07-06
Organic Yogurt,Dairy,Monsoon,0.10kg,5.53,8.62,5.7,630,1.95,2025-07-31
Organic Yogurt,Dairy,Winter,0.20kg,5.73,11.21,6.56,496,6.92,2025-07-30
Organic Yogurt,Dairy,Spring,0.20kg,5.73,11.21,6.56,517,19.1,2025-08-01
Organic Yogurt,Dairy,Summer,0.20kg,5.73,11.21,6.56,982,16.34,2025-06-22
Organic Yogurt,Dairy,Autumn,0.20kg,5.73,11.21,6.56,548,19.1,2025-06-25
Organic Yogurt,Dairy,Monsoon,0.20kg,5.73,11.21,6.56,231,17.19,2025-08-09
Organic Yogurt,Dairy,Winter,0.50kg,6.69,9.65,6.42,373,41.86,2025-07-01
Organic Yogurt,Dairy,Spring,0.50kg,6.69,9.65,6.42,511,49.82,2025-07-24
Organic Yogurt,Dairy,Summer,0.50kg,6.69,9.65,6.42,793,28.73,2025-08-10
Organic Yogurt,Dairy,Autumn,0.50kg,6.69,9.65,6.42,615,36.07,2025-08-09
Organic Yogurt,Dairy,Monsoon,0.50kg,6.69,9.65,6.42,386,16.73,2025-07-30
Premium Butter,Dairy,Winter,0.10kg,6.84,10.0,5.04,512,1.13,2025-08-06
Premium Butter,Dairy,Spring,0.10kg,6.84,10.0,5.04,389,2.06,2025-07-28
Premium Butter,Dairy,Summer,0.10kg,6.84,10.0,5.04,690,9.53,2025-08-04
Premium Butter,Dairy,Autumn,0.10kg,6.84,10.0,5.04,292,2.25,2025-08-02
Premium Butter,Dairy,Monsoon,0.10kg,6.84,10.0,5.04,546,5.07,2025-07-07
Premium Butter,Dairy,Winter,0.20kg,5.21,9.57,5.88,508,16.41,2025-08-03
Premium Butter,Dairy,Spring,0.20kg,5.21,9.57,5.88,269,17.94,2025-06-28
Premium Butter,Dairy,Summer,0.20kg,5.21,9.57,5.88,935,2.68,2025-08-15
Premium Butter,Dairy,Autumn,0.20kg,5.21,9.57,5.88,254,2.33,2025-07-12
Premium Butter,Dairy,Monsoon,0.20kg,5.21,9.57,5.88,414,8.53,2025-07-21
Premium Butter,Dairy,Winter,0.50kg,6.03,8.18,6.24,348,37.53,2025-06-22
Premium Butter,Dairy,Spring,0.50kg,6.03,8.18,6.24,600,29.84,2025-07-06
Premium Butter,Dairy,Summer,0.50kg,6.03,8.18,6.24,858,23.07,2025-06-26
Premium Butter,Dairy,Autumn,0.50kg,6.03,8.18,6.24,237,13.05,2025-08-07
Premium Butter,Dairy,Monsoon,0.50kg,6.03,8.18,6.24,687,13.59,2025-06-25
Premium Cheese,Dairy,Winter,0.10kg,5.83,8.03,6.89,270,5.03,2025-08-13
Premium Cheese,Dairy,Spring,0.10kg,5.83,8.03,6.89,196,3.54,2025-07-24
Premium Cheese,Dairy,Summer,0.10kg,5.83,8.03,6.89,309,4.83,2025-07-14
Premium Cheese,Dairy,Autumn,0.10kg,5.83,8.03,6.89,539,4.08,2025-07-30
Premium Cheese,Dairy,Monsoon,0.10kg,5.83,8.03,6.89,400,5.42,2025-06-23
Premium Cheese,Dairy,Winter,0.20kg,6.87,8.7,5.71,164,13.83,2025-07-02
Premium Cheese,Dairy,Spring,0.20kg,6.87,8.7,5.71,560,17.72,2025-07-12
Premium Cheese,Dairy,Summer,0.20kg,6.87,8.7,5.71,467,7.99,2025-06-22
Premium Cheese,Dairy,Autumn,0.20kg,6.87,8.7,5.71,172,3.81,2025-07-16
Premium Cheese,Dairy,Monsoon,0.20kg,6.87,8.7,5.71,620,13.24,2025-08-13
Premium Cheese,Dairy,Winter,0.50kg,6.19,8.91,6.03,184,44.47,2025-07-18
Premium Cheese,Dairy,Spring,0.50kg,6.19,8.91,6.03,400,19.72,2025-07-05
Premium Cheese,Dairy,Summer,0.50kg,6.19,8.91,6.03,372,13.42,2025-06-28
Premium Cheese,Dairy,Autumn,0.50kg,6.19,8.91,6.03,266,16.43,2025-08-06
Premium Cheese,Dairy,Monsoon,0.50kg,6.19,8.91,6.03,318,15.62,2025-07-27
Premium Milk,Dairy,Winter,0.10kg,7.05,11.15,5.37,419,5.23,2025-06-20
Premium Milk,Dairy,Spring,0.10kg,7.05,11.15,5.37,513,2.26,2025-07-26
Premium Milk,Dairy,Summer,0.10kg,7.05,11.15,5.37,455,2.93,2025-06-21
Premium Milk,Dairy,Autumn,0.10kg,7.05,11.15,5.37,489,5.53,2025-06-27
Premium Milk,Dairy,Monsoon,0.10kg,7.05,11.15,5.37,518,5.38,2025-08-13
Premium Milk,Dairy,Winter,0.20kg,6.72,8.69,5.81,531,17.85,2025-06-29
Premium Milk,Dairy,Spring,0.20kg,6.72,8.69,5.81,373,15.57,2025-07-29
Premium Milk,Dairy,Summer,0.20kg,6.72,8.69,5.81,537,2.99,2025-08-03
Premium Milk,Dairy,Autumn,0.20kg,6.72,8.69,5.81,527,4.88,2025-07-22
Premium Milk,Dairy,Monsoon,0.20kg,6.72,8.69,5.81,419,10.64,2025-07-20
Premium Milk,Dairy,Winter,0.50kg,6.94,8.63,5.76,168,16.86,2025-08-14
Premium Milk,Dairy,Spring,0.50kg,6.94,8.63,5.76,667,7.32,2025-08-13
Premium Milk,Dairy,Summer,0.50kg,6.94,8.63,5.76,692,25.75,2025-06-24
Premium Milk,Dairy,Autumn,0.50kg,6.94,8.63,5.76,681,44.18,2025-07-07
Premium Milk,Dairy,Monsoon,0.50kg,6.94,8.63,5.76,610,44.14,2025-07-20
Premium Paneer,Dairy,Winter,0.10kg,7.03,10.68,6.69,205,4.08,2025-07-13
Premium Paneer,Dairy,Spring,0.10kg,7.03,10.68,6.69,350,5.86,2025-06-21
Premium Paneer,Dairy,Summer,0.10kg,7.03,10.68,6.69,1065,8.46,2025-06-22
Premium Paneer,Dairy,Autumn,0.10kg,7.03,10.68,6.69,544,7.09,2025-07-28
Premium Paneer,Dairy,Monsoon,0.10kg,7.03,10.68,6.69,636,9.71,2025-07-11
Premium Paneer,Dairy,Winter,0.20kg,6.87,8.16,5.12,303,3.87,2025-07-17
Premium Paneer,Dairy,Spring,0.20kg,6.87,8.16,5.12,303,6.96,2025-07-23
Premium Paneer,Dairy,Summer,0.20kg,6.87,8.16,5.12,355,9.5,2025-07-16
Premium Paneer,Dairy,Autumn,0.20kg,6.87,8.16,5.12,414,2.78,2025-07-19
Premium Paneer,Dairy,Monsoon,0.20kg,6.87,8.16,5.12,517,14.39,2025-07-03
Premium Paneer,Dairy,Winter,0.50kg,7.37,9.5,6.65,545,23.1,2025-06-24
Premium Paneer,Dairy,Spring,0.50kg,7.37,9.5,6.65,678,15.15,2025-07-27
Premium Paneer,Dairy,Summer,0.50kg,7.37,9.5,6.65,292,53.01,2025-08-02
Premium Paneer,Dairy,Autumn,0.50kg,7.37,9.5,6.65,382,14.91,2025-07-05
Premium Paneer,Dairy,Monsoon,0.50kg,7.37,9.5,6.65,455,18.82,2025-07-13
Premium Yogurt,Dairy,Winter,0.10kg,5.65,11.94,5.04,382,2.66,2025-07-07
Premium Yogurt,Dairy,Spring,0.10kg,5.65,11.94,5.04,678,5.43,2025-07-22
Premium Yogurt,Dairy,Summer,0.10kg,5.65,11.94,5.04,300,2.72,2025-07-23
Premium Yogurt,Dairy,Autumn,0.10kg,5.65,11.94,5.04,563,3.65,2025-08-05
Premium Yogurt,Dairy,Monsoon,0.10kg,5.65,11.94,5.04,431,2.13,2025-07-10
Premium Yogurt,Dairy,Winter,0.20kg,5.03,11.14,6.51,442,3.96,2025-07-24
Premium Yogurt,Dairy,Spring,0.20kg,5.03,11.14,6.51,560,11.47,2025-07-26
Premium Yogurt,Dairy,Summer,0.20kg,5.03,11.14,6.51,786,11.65,2025-07-18
Premium Yogurt,Dairy,Autumn,0.20kg,5.03,11.14,6.51,395,18.34,2025-07-29
Premium Yogurt,Dairy,Monsoon,0.20kg,5.03,11.14,6.51,712,11.74,2025-07-19
Premium Yogurt,Dairy,Winter,0.50kg,5.95,8.77,6.02,393,34.37,2025-08-11
Premium Yogurt,Dairy,Spring,0.50kg,5.95,8.77,6.02,395,47.71,2025-06-23
Premium Yogurt,Dairy,Summer,0.50kg,5.95,8.77,6.02,433,28.19,2025-06-24
Premium Yogurt,Dairy,Autumn,0.50kg,5.95,8.77,6.02,582,24.34,2025-06-19
Premium Yogurt,Dairy,Monsoon,0.50kg,5.95,8.77,6.02,659,35.11,2025-07-07
Pure Butter,Dairy,Winter,0.10kg,6.85,9.03,6.1,385,5.62,2025-06-28
Pure Butter,Dairy,Spring,0.10kg,6.85,9.03,6.1,328,1.44,2025-06-28
Pure Butter,Dairy,Summer,0.10kg,6.85,9.03,6.1,397,10.23,2025-06-23
Pure Butter,Dairy,Autumn,0.10kg,6.85,9.03,6.1,225,9.67,2025-08-14
Pure Butter,Dairy,Monsoon,0.10kg,6.85,9.03,6.1,532,1.5,2025-07-01
Pure Butter,Dairy,Winter,0.20kg,7.68,10.99,5.54,258,17.25,2025-06-27
Pure Butter,Dairy,Spring,0.20kg,7.68,10.99,5.54,274,16.74,2025-07-09
Pure Butter,Dairy,Summer,0.20kg,7.68,10.99,5.54,593,8.13,2025-07-20
Pure Butter,Dairy,Autumn,0.20kg,7.68,10.99,5.54,259,14.8,2025-06-23
Pure Butter,Dairy,Monsoon,0.20kg,7.68,10.99,5.54,243,16.51,2025-06-19
Pure Butter,Dairy,Winter,0.50kg,7.22,10.25,6.33,313,20.08,2025-07-24
Pure Butter,Dairy,Spring,0.50kg,7.22,10.25,6.33,305,30.81,2025-07-16
Pure Butter,Dairy,Summer,0.50kg,7.22,10.25,6.33,960,6.5,2025-07-01
Pure Butter,Dairy,Autumn,0.50kg,7.22,10.25,6.33,495,41.18,2025-07-02
Pure Butter,Dairy,Monsoon,0.50kg,7.22,10.25,6.33,697,39.98,2025-06-20
Pure Cheese,Dairy,Winter,0.10kg,6.21,11.09,6.47,417,2.12,2025-08-06
Pure Cheese,Dairy,Spring,0.10kg,6.21,11.09,6.47,592,4.12,2025-06-22
Pure Cheese,Dairy,Summer,0.10kg,6.21,11.09,6.47,295,1.91,2025-08-09
