Product_Name,Category,Season,Weight_Volume,Height_cm,Width_cm,Depth_cm,Sales_Last_30_Days,Profit_Per_Unit,Expiry_Date
Royal Tea,Beverages,Spring,500ml,18.38,6.59,6.4,401,17.9,2027-03-07
Royal Tea,Beverages,Summer,500ml,18.38,6.59,6.4,302,20.5,2027-04-03
Royal Tea,Beverages,Autumn,500ml,18.38,6.59,6.4,432,14.01,2026-06-24
Royal Tea,Beverages,Monsoon,500ml,18.38,6.59,6.4,692,21.61,2026-09-15
Rustic Coffee,Beverages,Winter,1000ml,23.03,6.5,6.92,344,25.81,2026-07-13
Rustic Coffee,Beverages,Spring,1000ml,23.03,6.5,6.92,491,9.59,2027-05-16
Rustic Coffee,Beverages,Summer,1000ml,23.03,6.5,6.92,554,37.21,2027-01-07
Rustic Coffee,Beverages,Autumn,1000ml,23.03,6.5,6.92,204,20.34,2027-02-11
Rustic Coffee,Beverages,Monsoon,1000ml,23.03,6.5,6.92,599,28.99,2026-12-14
Rustic Coffee,Beverages,Winter,250ml,20.53,7.0,7.29,288,3.19,2027-03-28
Rustic Coffee,Beverages,Spring,250ml,20.53,7.0,7.29,714,11.57,2026-11-03
Rustic Coffee,Beverages,Summer,250ml,20.53,7.0,7.29,369,7.72,2026-07-26
Rustic Coffee,Beverages,Autumn,250ml,20.53,7.0,7.29,322,3.84,2026-10-02
Rustic Coffee,Beverages,Monsoon,250ml,20.53,7.0,7.29,534,5.58,2026-05-19
Rustic Coffee,Beverages,Winter,500ml,19.87,7.26,6.39,332,19.99,2026-08-08
Rustic Coffee,Beverages,Spring,500ml,19.87,7.26,6.39,430,12.17,2027-01-25
Rustic Coffee,Beverages,Summer,500ml,19.87,7.26,6.39,873,19.22,2027-04-30
Rustic Coffee,Beverages,Autumn,500ml,19.87,7.26,6.39,346,14.43,2026-05-27
Rustic Coffee,Beverages,Monsoon,500ml,19.87,7.26,6.39,676,11.03,2027-02-09
Rustic Tea,Beverages,Winter,1000ml,19.32,6.5,6.07,470,18.24,2027-01-24
Rustic Tea,Beverages,Spring,1000ml,19.32,6.5,6.07,230,38.33,2027-02-24
Rustic Tea,Beverages,Summer,1000ml,19.32,6.5,6.07,488,8.87,2026-10-13
Rustic Tea,Beverages,Autumn,1000ml,19.32,6.5,6.07,549,43.97,2026-12-29
Rustic Tea,Beverages,Monsoon,1000ml,19.32,6.5,6.07,473,36.3,2027-05-05
Rustic Tea,Beverages,Winter,250ml,24.41,6.91,7.34,538,11.03,2026-11-07
Rustic Tea,Beverages,Spring,250ml,24.41,6.91,7.34,302,6.73,2026-08-25
Rustic Tea,Beverages,Summer,250ml,24.41,6.91,7.34,736,13.73,2026-08-06
Rustic Tea,Beverages,Autumn,250ml,24.41,6.91,7.34,509,5.92,2027-04-15
Rustic Tea,Beverages,Monsoon,250ml,24.41,6.91,7.34,412,12.33,2027-02-12
Rustic Tea,Beverages,Winter,500ml,24.3,7.22,7.86,475,7.41,2026-08-09
Rustic Tea,Beverages,Spring,500ml,24.3,7.22,7.86,328,19.92,2027-01-14
Rustic Tea,Beverages,Summer,500ml,24.3,7.22,7.86,462,5.94,2026-12-26
Rustic Tea,Beverages,Autumn,500ml,24.3,7.22,7.86,290,18.75,2026-06-20
Rustic Tea,Beverages,Monsoon,500ml,24.3,7.22,7.86,327,19.39,2026-10-31
Rustic Water,Beverages,Winter,1000ml,18.21,7.41,7.75,389,10.01,2027-03-29
Rustic Water,Beverages,Spring,1000ml,18.21,7.41,7.75,393,18.6,2027-01-03
Rustic Water,Beverages,Summer,1000ml,18.21,7.41,7.75,916,17.26,2027-01-30
Rustic Water,Beverages,Autumn,1000ml,18.21,7.41,7.75,331,16.23,2027-01-02
Rustic Water,Beverages,Monsoon,1000ml,18.21,7.41,7.75,535,41.5,2026-06-06
Rustic Water,Beverages,Winter,250ml,19.97,7.79,7.53,213,2.45,2026-05-30
Rustic Water,Beverages,Spring,250ml,19.97,7.79,7.53,426,9.18,2026-12-15
Rustic Water,Beverages,Summer,250ml,19.97,7.79,7.53,715,2.49,2026-12-06
Rustic Water,Beverages,Autumn,250ml,19.97,7.79,7.53,570,5.48,2027-01-23
Rustic Water,Beverages,Monsoon,250ml,19.97,7.79,7.53,681,12.3,2026-07-14
Rustic Water,Beverages,Winter,500ml,20.52,6.13,7.7,316,17.64,2026-12-28
Rustic Water,Beverages,Spring,500ml,20.52,6.13,7.7,591,13.91,2026-06-04
Rustic Water,Beverages,Summer,500ml,20.52,6.13,7.7,870,3.85,2027-01-23
Rustic Water,Beverages,Autumn,500ml,20.52,6.13,7.7,203,21.43,2026-06-09
Rustic Water,Beverages,Monsoon,500ml,20.52,6.13,7.7,321,4.89,2026-12-12
Savory Coffee,Beverages,Winter,1000ml,22.76,6.45,7.44,393,29.26,2026-08-22
Savory Coffee,Beverages,Spring,1000ml,22.76,6.45,7.44,587,24.22,2027-03-08
Savory Coffee,Beverages,Summer,1000ml,22.76,6.45,7.44,447,32.49,2026-09-01
Savory Coffee,Beverages,Autumn,1000ml,22.76,6.45,7.44,236,46.64,2026-12-21
Savory Coffee,Beverages,Monsoon,1000ml,22.76,6.45,7.44,806,35.28,2026-06-26
Savory Coffee,Beverages,Winter,250ml,23.24,7.67,6.6,226,10.36,2026-08-30
Savory Coffee,Beverages,Spring,250ml,23.24,7.67,6.6,481,3.13,2026-07-11
Savory Coffee,Beverages,Summer,250ml,23.24,7.67,6.6,986,8.7,2026-05-23
Savory Coffee,Beverages,Autumn,250ml,23.24,7.67,6.6,446,9.99,2027-03-12
Savory Coffee,Beverages,Monsoon,250ml,23.24,7.67,6.6,243,2.44,2026-06-14
Savory Coffee,Beverages,Winter,500ml,22.09,7.22,7.68,467,5.01,2027-04-19
Savory Coffee,Beverages,Spring,500ml,22.09,7.22,7.68,585,19.14,2026-09-21
Savory Coffee,Beverages,Summer,500ml,22.09,7.22,7.68,823,22.77,2027-03-24
Savory Coffee,Beverages,Autumn,500ml,22.09,7.22,7.68,648,18.45,2026-09-10
Savory Coffee,Beverages,Monsoon,500ml,22.09,7.22,7.68,453,10.53,2026-12-21
Savory Water,Beverages,Winter,1000ml,23.2,7.42,7.24,160,8.59,2027-03-16
Savory Water,Beverages,Spring,1000ml,23.2,7.42,7.24,449,31.76,2026-08-27
Savory Water,Beverages,Summer,1000ml,23.2,7.42,7.24,442,36.11,2026-08-17
Savory Water,Beverages,Autumn,1000ml,23.2,7.42,7.24,288,27.07,2027-01-26
Savory Water,Beverages,Monsoon,1000ml,23.2,7.42,7.24,767,33.83,2027-02-20
Savory Water,Beverages,Winter,250ml,23.73,6.14,6.68,338,10.86,2026-12-16
Savory Water,Beverages,Spring,250ml,23.73,6.14,6.68,526,7.34,2026-08-10
Savory Water,Beverages,Summer,250ml,23.73,6.14,6.68,726,5.5,2027-02-11
Savory Water,Beverages,Autumn,250ml,23.73,6.14,6.68,580,5.89,2026-12-28
Savory Water,Beverages,Monsoon,250ml,23.73,6.14,6.68,460,3.62,2027-03-05
Savory Water,Beverages,Winter,500ml,22.49,7.4,6.64,154,11.84,2027-04-25
Savory Water,Beverages,Spring,500ml,22.49,7.4,6.64,286,23.11,2027-02-05
Savory Water,Beverages,Summer,500ml,22.49,7.4,6.64,733,14.09,2027-05-17
Savory Water,Beverages,Autumn,500ml,22.49,7.4,6.64,468,7.96,2027-01-03
Savory Water,Beverages,Monsoon,500ml,22.49,7.4,6.64,427,23.7,2026-09-27
Supreme Coffee,Beverages,Winter,1000ml,19.08,6.14,6.68,330,43.89,2027-03-14
Supreme Coffee,Beverages,Spring,1000ml,19.08,6.14,6.68,601,49.58,2026-08-09
Supreme Coffee,Beverages,Summer,1000ml,19.08,6.14,6.68,862,13.01,2026-09-10
Supreme Coffee,Beverages,Autumn,1000ml,19.08,6.14,6.68,398,28.29,2026-09-23
Supreme Coffee,Beverages,Monsoon,1000ml,19.08,6.14,6.68,728,8.42,2026-06-30
Supreme Coffee,Beverages,Winter,250ml,21.9,6.18,6.36,260,11.12,2026-05-30
Supreme Coffee,Beverages,Spring,250ml,21.9,6.18,6.36,459,10.08,2027-01-24
Supreme Coffee,Beverages,Summer,250ml,21.9,6.18,6.36,610,8.42,2026-06-05
Supreme Coffee,Beverages,Autumn,250ml,21.9,6.18,6.36,518,6.11,2027-01-14
Supreme Coffee,Beverages,Monsoon,250ml,21.9,6.18,6.36,718,10.89,2027-03-11
Supreme Coffee,Beverages,Winter,500ml,18.09,7.79,7.29,533,3.81,2026-10-31
Supreme Coffee,Beverages,Spring,500ml,18.09,7.79,7.29,198,8.12,2026-08-07
Supreme Coffee,Beverages,Summer,500ml,18.09,7.79,7.29,899,6.69,2026-10-05
Supreme Coffee,Beverages,Autumn,500ml,18.09,7.79,7.29,201,8.56,2026-07-16
Supreme Coffee,Beverages,Monsoon,500ml,18.09,7.79,7.29,700,24.99,2026-09-19
Supreme Soda,Beverages,Winter,1000ml,22.85,7.14,7.89,308,9.32,2027-05-16
Supreme Soda,Beverages,Spring,1000ml,22.85,7.14,7.89,341,43.91,2027-02-11
Supreme Soda,Beverages,Summer,1000ml,22.85,7.14,7.89,555,15.59,2027-03-21
Supreme Soda,Beverages,Autumn,1000ml,22.85,7.14,7.89,189,20.41,2026-12-27
Supreme Soda,Beverages,Monsoon,1000ml,22.85,7.14,7.89,730,11.98,2026-06-26
Supreme Soda,Beverages,Winter,250ml,20.19,7.01,7.96,547,1.92,2026-10-11
Supreme Soda,Beverages,Spring,250ml,20.19,7.01,7.96,699,10.76,2026-09-26
Supreme Soda,Beverages,Summer,250ml,20.19,7.01,7.96,517,3.52,2026-07-16
Supreme Soda,Beverages,Autumn,250ml,20.19,7.01,7.96,362,2.62,2027-01-31
Supreme Soda,Beverages,Monsoon,250ml,20.19,7.01,7.96,657,2.95,2026-11-17
Supreme Soda,Beverages,Winter,500ml,20.23,7.13,6.35,348,14.39,2027-05-02
Supreme Soda,Beverages,Spring,500ml,20.23,7.13,6.35,491,9.29,2027-03-01
Supreme Soda,Beverages,Summer,500ml,20.23,7.13,6.35,438,20.51,2026-12-17
Supreme Soda,Beverages,Autumn,500ml,20.23,7.13,6.35,631,16.24,2027-01-25
Supreme Soda,Beverages,Monsoon,500ml,20.23,7.13,6.35,731,9.94,2026-09-14
Urban Juice,Beverages,Winter,1000ml,21.92,6.83,7.61,188,8.86,2026-12-21
Urban Juice,Beverages,Spring,1000ml,21.92,6.83,7.61,492,23.87,2027-04-07
Urban Juice,Beverages,Summer,1000ml,21.92,6.83,7.61,765,34.45,2026-11-17
Urban Juice,Beverages,Autumn,1000ml,21.92,6.83,7.61,664,23.62,2027-02-03
Urban Juice,Beverages,Monsoon,1000ml,21.92,6.83,7.61,515,16.33,2027-02-14
Urban Juice,Beverages,Winter,250ml,23.94,6.29,7.27,277,8.89,2026-10-29
Urban Juice,Beverages,Spring,250ml,23.94,6.29,7.27,487,5.16,2026-07-26
Urban Juice,Beverages,Summer,250ml,23.94,6.29,7.27,1004,5.08,2026-05-24
Urban Juice,Beverages,Autumn,250ml,23.94,6.29,7.27,390,6.62,2027-03-14
Urban Juice,Beverages,Monsoon,250ml,23.94,6.29,7.27,465,10.93,2027-01-26
Urban Juice,Beverages,Winter,500ml,19.37,7.73,6.3,237,17.79,2026-09-08
Urban Juice,Beverages,Spring,500ml,19.37,7.73,6.3,319,12.34,2026-11-18
Urban Juice,Beverages,Summer,500ml,19.37,7.73,6.3,1048,5.7,2026-11-01
Urban Juice,Beverages,Autumn,500ml,19.37,7.73,6.3,348,7.33,2027-01-15
Urban Juice,Beverages,Monsoon,500ml,19.37,7.73,6.3,310,8.06,2027-03-12
Urban Soda,Beverages,Winter,1000ml,24.76,7.4,6.22,503,12.46,2027-05-16
Urban Soda,Beverages,Spring,1000ml,24.76,7.4,6.22,448,45.01,2026-09-22
Urban Soda,Beverages,Summer,1000ml,24.76,7.4,6.22,360,50.16,2026-12-21
Urban Soda,Beverages,Autumn,1000ml,24.76,7.4,6.22,188,10.69,2027-05-08
Urban Soda,Beverages,Monsoon,1000ml,24.76,7.4,6.22,352,30.86,2026-11-25
Urban Soda,Beverages,Winter,250ml,21.61,6.98,7.52,277,8.03,2027-05-10
Urban Soda,Beverages,Spring,250ml,21.61,6.98,7.52,384,6.41,2027-01-24
Urban Soda,Beverages,Summer,250ml,21.61,6.98,7.52,488,7.87,2026-12-21
Urban Soda,Beverages,Autumn,250ml,21.61,6.98,7.52,263,9.4,2027-03-11
Urban Soda,Beverages,Monsoon,250ml,21.61,6.98,7.52,248,3.48,2027-04-20
Urban Soda,Beverages,Winter,500ml,21.97,6.41,7.03,211,12.85,2026-08-13
Urban Soda,Beverages,Spring,500ml,21.97,6.41,7.03,262,7.77,2026-09-04
Urban Soda,Beverages,Summer,500ml,21.97,6.41,7.03,838,11.75,2027-01-04
Urban Soda,Beverages,Autumn,500ml,21.97,6.41,7.03,283,17.68,2027-04-21
Urban Soda,Beverages,Monsoon,500ml,21.97,6.41,7.03,476,10.53,2027-01-03
Urban Tea,Beverages,Winter,1000ml,19.34,7.63,6.2,415,43.19,2026-06-11
Urban Tea,Beverages,Spring,1000ml,19.34,7.63,6.2,292,17.33,2026-06-23
Urban Tea,Beverages,Summer,1000ml,19.34,7.63,6.2,608,49.06,2026-08-24
Urban Tea,Beverages,Autumn,1000ml,19.34,7.63,6.2,613,6.27,2027-05-09
Urban Tea,Beverages,Monsoon,1000ml,19.34,7.63,6.2,475,9.08,2026-12-25
Urban Tea,Beverages,Winter,250ml,19.84,6.35,6.72,256,4.9,2026-06-26
Urban Tea,Beverages,Spring,250ml,19.84,6.35,6.72,335,12.15,2027-05-11
Urban Tea,Beverages,Summer,250ml,19.84,6.35,6.72,679,13.72,2026-10-12
Urban Tea,Beverages,Autumn,250ml,19.84,6.35,6.72,336,12.32,2027-02-05
Urban Tea,Beverages,Monsoon,250ml,19.84,6.35,6.72,811,11.39,2027-01-13
Urban Tea,Beverages,Winter,500ml,18.5,6.4,6.93,299,7.71,2026-08-09
Urban Tea,Beverages,Spring,500ml,18.5,6.4,6.93,336,22.12,2027-01-24
Urban Tea,Beverages,Summer,500ml,18.5,6.4,6.93,293,13.84,2026-10-20
Urban Tea,Beverages,Autumn,500ml,18.5,6.4,6.93,427,23.91,2026-12-15
Urban Tea,Beverages,Monsoon,500ml,18.5,6.4,6.93,748,14.71,2027-04-21
Vibrant Juice,Beverages,Winter,1000ml,23.34,8.0,7.13,352,23.96,2027-03-17
Vibrant Juice,Beverages,Spring,1000ml,23.34,8.0,7.13,398,18.67,2026-10-15
Vibrant Juice,Beverages,Summer,1000ml,23.34,8.0,7.13,686,20.75,2027-03-30
Vibrant Juice,Beverages,Autumn,1000ml,23.34,8.0,7.13,543,43.64,2027-04-26
Vibrant Juice,Beverages,Monsoon,1000ml,23.34,8.0,7.13,597,43.7,2027-02-24
Vibrant Juice,Beverages,Winter,250ml,23.92,7.79,6.38,193,10.0,2026-05-31
Vibrant Juice,Beverages,Spring,250ml,23.92,7.79,6.38,382,3.09,2026-11-23
Vibrant Juice,Beverages,Summer,250ml,23.92,7.79,6.38,1073,10.3,2026-09-21
Vibrant Juice,Beverages,Autumn,250ml,23.92,7.79,6.38,229,1.66,2026-12-08
Vibrant Juice,Beverages,Monsoon,250ml,23.92,7.79,6.38,783,5.58,2027-04-21
Vibrant Juice,Beverages,Winter,500ml,19.31,7.24,6.99,249,21.32,2026-09-19
Vibrant Juice,Beverages,Spring,500ml,19.31,7.24,6.99,666,10.05,2026-10-19
Vibrant Juice,Beverages,Summer,500ml,19.31,7.24,6.99,497,12.58,2026-09-16
Vibrant Juice,Beverages,Autumn,500ml,19.31,7.24,6.99,372,14.09,2026-08-11
Vibrant Juice,Beverages,Monsoon,500ml,19.31,7.24,6.99,813,3.1,2027-02-10
Classic Paneer,Dairy,Winter,0.10kg,7.14,9.22,6.82,289,7.86,2025-07-28
Classic Paneer,Dairy,Spring,0.10kg,7.14,9.22,6.82,748,7.13,2025-07-12
Classic Paneer,Dairy,Summer,0.10kg,7.14,9.22,6.82,657,1.44,2025-08-09
Classic Paneer,Dairy,Autumn,0.10kg,7.14,9.22,6.82,529,1.17,2025-07-12
Classic Paneer,Dairy,Monsoon,0.10kg,7.14,9.22,6.82,295,7.28,2025-07-09
Classic Paneer,Dairy,Winter,0.20kg,6.24,9.45,6.31,548,3.68,2025-07-31
Classic Paneer,Dairy,Spring,0.20kg,6.24,9.45,6.31,204,11.49,2025-06-24
Classic Paneer,Dairy,Summer,0.20kg,6.24,9.45,6.31,294,18.87,2025-06-19
Classic Paneer,Dairy,Autumn,0.20kg,6.24,9.45,6.31,379,5.6,2025-07-03
Classic Paneer,Dairy,Monsoon,0.20kg,6.24,9.45,6.31,429,11.08,2025-07-12
Classic Paneer,Dairy,Winter,0.50kg,6.17,9.16,6.91,329,5.22,2025-08-03
Classic Paneer,Dairy,Spring,0.50kg,6.17,9.16,6.91,559,39.44,2025-06-18
Classic Paneer,Dairy,Summer,0.50kg,6.17,9.16,6.91,594,10.97,2025-07-26
Classic Paneer,Dairy,Autumn,0.50kg,6.17,9.16,6.91,530,21.34,2025-06-26
Classic Paneer,Dairy,Monsoon,0.50kg,6.17,9.16,6.91,456,43.02,2025-07-03
Deluxe Cheese,Dairy,Winter,0.10kg,7.97,11.43,5.76,326,5.17,2025-06-20
Deluxe Cheese,Dairy,Spring,0.10kg,7.97,11.43,5.76,665,9.68,2025-07-08
Deluxe Cheese,Dairy,Summer,0.10kg,7.97,11.43,5.76,445,8.58,2025-07-20
Deluxe Cheese,Dairy,Autumn,0.10kg,7.97,11.43,5.76,655,9.06,2025-07-10
Deluxe Cheese,Dairy,Monsoon,0.10kg,7.97,11.43,5.76,293,5.35,2025-06-19
Deluxe Cheese,Dairy,Winter,0.20kg,5.26,11.99,6.79,409,8.89,2025-07-03
Deluxe Cheese,Dairy,Spring,0.20kg,5.26,11.99,6.79,462,3.58,2025-08-11
Deluxe Cheese,Dairy,Summer,0.20kg,5.26,11.99,6.79,856,12.38,2025-06-22
Deluxe Cheese,Dairy,Autumn,0.20kg,5.26,11.99,6.79,673,6.96,2025-08-05
Deluxe Cheese,Dairy,Monsoon,0.20kg,5.26,11.99,6.79,799,12.23,2025-07-01
Deluxe Cheese,Dairy,Winter,0.50kg,7.76,8.72,6.91,508,27.65,2025-08-07
Deluxe Cheese,Dairy,Spring,0.50kg,7.76,8.72,6.91,291,10.99,2025-07-12
Deluxe Cheese,Dairy,Summer,0.50kg,7.76,8.72,6.91,505,15.43,2025-06-26
Deluxe Cheese,Dairy,Autumn,0.50kg,7.76,8.72,6.91,564,27.09,2025-06-24
Deluxe Cheese,Dairy,Monsoon,0.50kg,7.76,8.72,6.91,783,12.68,2025-06-29
Deluxe Milk,Dairy,Winter,0.10kg,6.38,8.76,5.61,172,7.47,2025-08-03
Deluxe Milk,Dairy,Spring,0.10kg,6.38,8.76,5.61,539,7.9,2025-07-12
Deluxe Milk,Dairy,Summer,0.10kg,6.38,8.76,5.61,989,1.35,2025-07-21
Deluxe Milk,Dairy,Autumn,0.10kg,6.38,8.76,5.61,596,5.48,2025-07-28
Deluxe Milk,Dairy,Monsoon,0.10kg,6.38,8.76,5.61,397,3.34,2025-06-21
Deluxe Milk,Dairy,Winter,0.20kg,6.85,11.66,6.07,300,6.96,2025-08-13
Deluxe Milk,Dairy,Spring,0.20kg,6.85,11.66,6.07,561,12.61,2025-06-16
Deluxe Milk,Dairy,Summer,0.20kg,6.85,11.66,6.07,606,18.86,2025-06-30
Deluxe Milk,Dairy,Autumn,0.20kg,6.85,11.66,6.07,259,10.34,2025-06-28
Deluxe Milk,Dairy,Monsoon,0.20kg,6.85,11.66,6.07,633,10.56,2025-06-17
Deluxe Milk,Dairy,Winter,0.50kg,7.0,11.83,6.57,498,5.83,2025-06-20
Deluxe Milk,Dairy,Spring,0.50kg,7.0,11.83,6.57,573,16.0,2025-08-06
Deluxe Milk,Dairy,Summer,0.50kg,7.0,11.83,6.57,865,20.43,2025-06-28
Deluxe Milk,Dairy,Autumn,0.50kg,7.0,11.83,6.57,516,39.32,2025-07-13
Deluxe Milk,Dairy,Monsoon,0.50kg,7.0,11.83,6.57,560,18.75,2025-08-11
Deluxe Paneer,Dairy,Winter,0.10kg,5.81,10.49,6.33,238,8.53,2025-07-31
Deluxe Paneer,Dairy,Spring,0.10kg,5.81,10.49,6.33,252,5.45,2025-07-29
Deluxe Paneer,Dairy,Summer,0.10kg,5.81,10.49,6.33,797,6.85,2025-07-19
Deluxe Paneer,Dairy,Autumn,0.10kg,5.81,10.49,6.33,445,8.67,2025-06-26
Deluxe Paneer,Dairy,Monsoon,0.10kg,5.81,10.49,6.33,654,9.36,2025-07-30
Deluxe Paneer,Dairy,Winter,0.20kg,7.64,9.92,6.43,318,11.94,2025-07-22
Deluxe Paneer,Dairy,Spring,0.20kg,7.64,9.92,6.43,418,13.7,2025-08-10
Deluxe Paneer,Dairy,Summer,0.20kg,7.64,9.92,6.43,610,6.62,2025-07-22
Deluxe Paneer,Dairy,Autumn,0.20kg,7.64,9.92,6.43,586,12.42,2025-06-22
Deluxe Paneer,Dairy,Monsoon,0.20kg,7.64,9.92,6.43,440,11.76,2025-08-13
Deluxe Paneer,Dairy,Winter,0.50kg,7.8,11.55,5.41,500,21.18,2025-07-08
Deluxe Paneer,Dairy,Spring,0.50kg,7.8,11.55,5.41,300,32.52,2025-06-18
Deluxe Paneer,Dairy,Summer,0.50kg,7.8,11.55,5.41,289,50.33,2025-08-15
Deluxe Paneer,Dairy,Autumn,0.50kg,7.8,11.55,5.41,445,11.84,2025-06-28
Deluxe Paneer,Dairy,Monsoon,0.50kg,7.8,11.55,5.41,505,26.99,2025-07-16
Deluxe Yogurt,Dairy,Winter,0.10kg,7.04,11.78,5.57,299,8.57,2025-06-22
Deluxe Yogurt,Dairy,Spring,0.10kg,7.04,11.78,5.57,683,6.88,2025-07-01
Deluxe Yogurt,Dairy,Summer,0.10kg,7.04,11.78,5.57,813,2.03,2025-08-12
Deluxe Yogurt,Dairy,Autumn,0.10kg,7.04,11.78,5.57,282,1.8,2025-07-14
Deluxe Yogurt,Dairy,Monsoon,0.10kg,7.04,11.78,5.57,501,4.39,2025-07-24
Deluxe Yogurt,Dairy,Winter,0.20kg,7.4,8.67,5.22,561,2.89,2025-08-09
Deluxe Yogurt,Dairy,Spring,0.20kg,7.4,8.67,5.22,233,3.66,2025-08-09
Deluxe Yogurt,Dairy,Summer,0.20kg,7.4,8.67,5.22,333,15.11,2025-07-24
Deluxe Yogurt,Dairy,Autumn,0.20kg,7.4,8.67,5.22,319,16.87,2025-07-18
Deluxe Yogurt,Dairy,Monsoon,0.20kg,7.4,8.67,5.22,794,11.17,2025-06-30
Deluxe Yogurt,Dairy,Winter,0.50kg,5.17,9.02,6.08,492,31.92,2025-06-21
Deluxe Yogurt,Dairy,Spring,0.50kg,5.17,9.02,6.08,387,8.29,2025-07-30
Deluxe Yogurt,Dairy,Summer,0.50kg,5.17,9.02,6.08,1014,9.31,2025-08-04
Deluxe Yogurt,Dairy,Autumn,0.50kg,5.17,9.02,6.08,341,16.5,2025-07-11
Deluxe Yogurt,Dairy,Monsoon,0.50kg,5.17,9.02,6.08,201,22.37,2025-06-20
Essence Butter,Dairy,Winter,0.10kg,5.27,9.17,5.4,152,4.88,2025-07-31
Essence Butter,Dairy,Spring,0.10kg,5.27,9.17,5.4,657,4.95,2025-08-09
Essence Butter,Dairy,Summer,0.10kg,5.27,9.17,5.4,665,7.6,2025-06-21
Essence Butter,Dairy,Autumn,0.10kg,5.27,9.17,5.4,449,6.66,2025-07-30
Essence Butter,Dairy,Monsoon,0.10kg,5.27,9.17,5.4,327,3.81,2025-06-19
Essence Butter,Dairy,Winter,0.20kg,6.49,9.31,5.45,248,9.85,2025-06-29
Essence Butter,Dairy,Spring,0.20kg,6.49,9.31,5.45,543,15.39,2025-08-07
Essence Butter,Dairy,Summer,0.20kg,6.49,9.31,5.45,753,15.57,2025-06-26
Essence Butter,Dairy,Autumn,0.20kg,6.49,9.31,5.45,508,8.36,2025-07-10
Essence Butter,Dairy,Monsoon,0.20kg,6.49,9.31,5.45,474,16.85,2025-06-19
Essence Butter,Dairy,Winter,0.50kg,5.36,11.29,5.97,213,14.03,2025-08-12
Essence Butter,Dairy,Spring,0.50kg,5.36,11.29,5.97,413,30.06,2025-07-21
Essence Butter,Dairy,Summer,0.50kg,5.36,11.29,5.97,350,54.2,2025-08-10
Essence Butter,Dairy,Autumn,0.50kg,5.36,11.29,5.97,340,33.63,2025-07-03
Essence Butter,Dairy,Monsoon,0.50kg,5.36,11.29,5.97,228,36.13,2025-08-03
Fresh Butter,Dairy,Winter,0.10kg,6.14,10.01,5.71,156,7.09,2025-07-10
Fresh Butter,Dairy,Spring,0.10kg,6.14,10.01,5.71,547,9.26,2025-06-24
Fresh Butter,Dairy,Summer,0.10kg,6.14,10.01,5.71,604,8.21,2025-07-30
Fresh Butter,Dairy,Autumn,0.10kg,6.14,10.01,5.71,289,2.78,2025-07-08
Fresh Butter,Dairy,Monsoon,0.10kg,6.14,10.01,5.71,389,3.9,2025-08-14
Fresh Butter,Dairy,Winter,0.20kg,7.53,8.75,6.47,192,5.79,2025-07-02
Fresh Butter,Dairy,Spring,0.20kg,7.53,8.75,6.47,307,2.39,2025-08-09
Fresh Butter,Dairy,Summer,0.20kg,7.53,8.75,6.47,772,11.05,2025-07-16
Fresh Butter,Dairy,Autumn,0.20kg,7.53,8.75,6.47,281,4.95,2025-07-29
Fresh Butter,Dairy,Monsoon,0.20kg,7.53,8.75,6.47,323,5.35,2025-07-13
Fresh Butter,Dairy,Winter,0.50kg,6.94,9.3,6.77,477,15.04,2025-07-18
Fresh Butter,Dairy,Spring,0.50kg,6.94,9.3,6.77,565,45.45,2025-06-17
Fresh Butter,Dairy,Summer,0.50kg,6.94,9.3,6.77,351,22.9,2025-08-14
Fresh Butter,Dairy,Autumn,0.50kg,6.94,9.3,6.77,428,49.7,2025-06-19
Fresh Butter,Dairy,Monsoon,0.50kg,6.94,9.3,6.77,470,20.11,2025-07-26
Fresh Paneer,Dairy,Winter,0.10kg,5.12,8.02,6.06,338,7.25,2025-06-16
Fresh Paneer,Dairy,Spring,0.10kg,5.12,8.02,6.06,578,5.52,2025-06-18
Fresh Paneer,Dairy,Summer,0.10kg,5.12,8.02,6.06,579,10.05,2025-08-10
Fresh Paneer,Dairy,Autumn,0.10kg,5.12,8.02,6.06,476,5.38,2025-06-26
Fresh Paneer,Dairy,Monsoon,0.10kg,5.12,8.02,6.06,271,5.07,2025-07-05
Fresh Paneer,Dairy,Winter,0.20kg,6.46,11.3,5.54,492,13.3,2025-07-08
Fresh Paneer,Dairy,Spring,0.20kg,6.46,11.3,5.54,592,12.02,2025-07-04
Fresh Paneer,Dairy,Summer,0.20kg,6.46,11.3,5.54,919,19.5,2025-08-07
Fresh Paneer,Dairy,Autumn,0.20kg,6.46,11.3,5.54,636,8.48,2025-07-01
Fresh Paneer,Dairy,Monsoon,0.20kg,6.46,11.3,5.54,336,9.59,2025-07-17
Fresh Paneer,Dairy,Winter,0.50kg,5.3,9.82,6.85,585,20.6,2025-07-14
Fresh Paneer,Dairy,Spring,0.50kg,5.3,9.82,6.85,495,47.73,2025-06-20
Fresh Paneer,Dairy,Summer,0.50kg,5.3,9.82,6.85,935,28.5,2025-07-05
Fresh Paneer,Dairy,Autumn,0.50kg,5.3,9.82,6.85,329,45.6,2025-07-26
Fresh Paneer,Dairy,Monsoon,0.50kg,5.3,9.82,6.85,376,32.37,2025-06-19
Fresh Yogurt,Dairy,Winter,0.10kg,7.74,8.9,5.51,152,6.51,2025-06-29
